E	d_B(GT)
13,365629341483746	 168,3661936192651
13,384534592942487	 155,40765166116435
13,403439844401223	 155,41037576079816
13,431797721589332	 155,66371702674383
13,46015559877744	 155,91705829268946
13,488513475965547	 155,9211444421402
13,516871353153656	 155,92523059159092
13,545229230341764	 155,68006162454677
13,573587107529871	 140,47958566780886
13,601944984717978	 140,73292693375447
13,630302861906086	 153,4490240244449
13,658660739094195	 156,69342668832928
13,696471242011672	 156,69887488759693
13,724829119199779	 156,95221615354257
13,753186996387887	 159,94736370093204
13,781544873575996	 159,9514498503828
13,809902750764103	 159,95553599983353
13,84771325368158	 159,96098419910118
13,876071130869688	 142,5172121939092
13,894976382328426	 142,51993629354303
13,913881633787165	 142,52266039317684
13,932786885245903	 142,0268742598209
13,951692136704642	 141,5310881264649
13,97059738816338	 140,53679176011917
13,998955265351489	 140,5408779095699
14,036765768268966	 140,29707099234264
14,065123645457072	 137,06084062735974
14,084028896915811	 136,5650544940038
14,102934148374551	 137,06628882662739
14,121839399833288	 153,51985061492434
14,150197277021396	 157,0135083953036
14,178555154209505	 157,01759454475433
14,206913031397612	 157,0216806942051
14,244723534315089	 157,02712889347274
14,273081411503197	 130,61017269446452
14,301439288691306	 130,86351396041013
14,339249791608783	 133,61076844112165
14,37706029452626	 133,6162166403893
14,405418171714366	 134,61732325581963
14,424323423173105	 141,5991906173105
14,452681300361213	 154,81379794099072
14,575565434843014	 123,17610479375881
14,603923312031121	 123,18019094320954
14,641733814948598	 135,1498847342322
14,679544317866075	 135,15533293349986
14,717354820783552	 135,1607811327675
