E [MeV],S(E) [a.u.],,76Ge,,74Ge,,Sum,
2.65648313845431,0.641550869479877,,0.418862407963583,,0.107906485211975,,0.526768893175558,
2.66081127140974,0.666190130769388,,0.412671026061498,,0.10529568536809,,0.517966711429589,
2.66512671189315,0.666193303887391,,0.406785135533327,,0.102958394951403,,0.50974353048473,
2.66944215237657,0.666196477005393,,0.401171713001493,,0.100858466548346,,0.502030179549839,
2.67380413192403,0.756531973418925,,0.395760753595427,,0.0989524816773481,,0.494713235272775,
2.67811957240744,0.756535146536928,,0.390654748574822,,0.0972600881004228,,0.487914836675245,
2.68239905088683,0.686736069835657,,0.38582213462826,,0.0957537976340127,,0.481575932262273,
2.68671449137025,0.68673924295366,,0.381170319369389,,0.0943927581922671,,0.475563077561656,
2.69102147020566,0.670318357290657,,0.376738565137826,,0.093178974112181,,0.469917539250007,
2.69539614222512,0.785289941875698,,0.372442437059931,,0.0920818620112808,,0.464524299071212,
2.69975812177258,0.87562543828923,,0.368354826493775,,0.0911135252411076,,0.459468351734882,
2.70407356225599,0.875628611407232,,0.364494258557129,,0.0902698421513314,,0.45476410070846,
2.70838900273941,0.875631784525235,,0.360807523496869,,0.0895320456736529,,0.450339569170522,
2.71270444322283,0.875634957643237,,0.35728651449853,,0.0888933692781503,,0.44617988377668,
2.71699661417423,0.830471969113476,,0.35394129463335,,0.0883506556725491,,0.442291950305899,
2.72131205465765,0.830475142231478,,0.35072838486204,,0.0878929952412099,,0.43862138010325,
2.72561480266905,0.805842227177973,,0.347668316609817,,0.0875202375859926,,0.43518855419581,
2.72987101161642,0.690876988828936,,0.344775915213427,,0.0872300372383714,,0.432005952451798,
2.73412510515179,0.571805735784649,,0.342012794961796,,0.0870150800161788,,0.429027874977975,
2.73841939151519,0.530748761950138,,0.339347544344542,,0.0868718004556956,,0.426219344800237,
2.74270098540658,0.465055699944117,,0.336808813030635,,0.0868007330425621,,0.423609546073197,
2.74701007965399,0.452740828976367,,0.334368240866257,,0.0868001059683224,,0.421168346834579,
2.75138052084946,0.559500384170905,,0.332005196578595,,0.0868710770148862,,0.418876273593481,
2.75574673122091,0.658047909974941,,0.329752528204921,,0.0870134042694063,,0.416765932474328,
2.76006217170433,0.658051083092943,,0.327627731036449,,0.0872241078859878,,0.414851838922437,
2.76438184301175,0.666266285601448,,0.325597870556899,,0.0875050723417684,,0.413102942898667,
2.76872901467519,0.727859679148221,,0.323649056792159,,0.0878593711208214,,0.411508427912981,
2.77310368669466,0.842831263733261,,0.321779194054202,,0.0882896364640655,,0.410068830518267,
2.77742335800208,0.851046466241767,,0.32001906062367,,0.0887887890639576,,0.408807849687627,
2.78173879848549,0.851049639359769,,0.318342793677573,,0.0893633753973928,,0.407706169074966,
2.78602673861289,0.797674621439505,,0.316755347704409,,0.0900121408663762,,0.406767488570785,
2.79034217909631,0.797677794557507,,0.315233321681473,,0.0907466502075028,,0.405979971888975,
2.79465761957972,0.797680967675509,,0.313784241415561,,0.09156684917436,,0.405351090589921,
2.79896036759113,0.773048052622004,,0.312409303082407,,0.09247442267057,,0.404883725752977,
2.80328215431055,0.78536926982576,,0.311095898098941,,0.0934814718914342,,0.404577369990375,
2.80759759479397,0.785372442943763,,0.309849544012289,,0.0945884951357909,,0.40443803914808,
2.81191303527739,0.785375616061765,,0.308665890485829,,0.0958037625053902,,0.404469652991219,
2.8162178987008,0.764848715703511,,0.307545360858255,,0.0971317000583609,,0.404677060916616,
2.82048891553218,0.678625580221235,,0.306490978364732,,0.0985720905327451,,0.405063068897477,
2.82476204777556,0.596508459434209,,0.305491235989378,,0.100145582764179,,0.405636818753556,
2.82905844955096,0.55955750029495,,0.304539765830603,,0.101872485621627,,0.40641225145223,
2.83334427426636,0.502076467679433,,0.303642480154837,,0.103752739297043,,0.407395219451879,
2.83762586815775,0.436383405673414,,0.302796049521055,,0.105802976071217,,0.408599025592272,
2.84191380828514,0.383008387753148,,0.301996766911666,,0.108045128868419,,0.410041895780085,
2.84622924876856,0.383011560871151,,0.301239667505151,,0.110511867750503,,0.411751535255654,
2.850576420432,0.444604954417924,,0.300523435078453,,0.113232562095753,,0.413755997174206,
2.85492993833145,0.518516392050451,,0.299851367703333,,0.116220671850075,,0.416072039553407,
2.85924537881487,0.518519565168454,,0.299228421860129,,0.119472673335492,,0.418701095195621,
2.86362851248234,0.6499152085345,,0.298638403563534,,0.123106491463494,,0.421744895027028,
2.86794395296576,0.649918381652503,,0.298098252139978,,0.12704992547721,,0.425148177617188,
2.87235035616525,0.826480186666315,,0.297587176328003,,0.131498899402334,,0.429086075730337,
2.87672079736071,0.933239741860853,,0.297119453531827,,0.136388974659918,,0.433508428191745,
2.88111239267618,1.0810594440079,,0.296687615032246,,0.141847529082241,,0.438535144114487,
2.88543417939561,1.09338066121166,,0.296298901042218,,0.147827747553606,,0.444126648595824,
2.88974961987902,1.09338383432966,,0.295945638543353,,0.15448877476088,,0.450434413304233,
2.89406506036244,1.09338700744767,,0.295626273641427,,0.161941394123098,,0.457567667764525,
2.8983043460138,0.94557365153662,,0.295344665479405,,0.170150620440296,,0.465495285919701,
2.90259228614119,0.892198633616354,,0.295091360207774,,0.179489618621009,,0.474580978828784,
2.90696061192465,0.994852174115641,,0.294865075314804,,0.190247910435616,,0.485112985750421,
2.91127605240807,0.994855347233643,,0.294672211305949,,0.20231523277843,,0.496987444084379,
2.91559149289149,0.994858520351645,,0.294509078275915,,0.21605886068084,,0.510567938956755,
2.91986674054687,0.916847414259872,,0.294376067769971,,0.231615529831289,,0.525991597601261,
2.92434083693042,1.22480168952173,,0.294266621981413,,0.250336799690683,,0.544603421672096,
2.92870916271387,1.32745523002102,,0.294188425478764,,0.271464381651856,,0.56565280713062,
2.93314306626938,1.55739522607309,,0.294137337065755,,0.296321722166896,,0.590459059232651,
2.9374585067528,1.5573983991911,,0.294114356580976,,0.324414088223009,,0.618528444803985,
2.94180779382825,1.62309780743312,,0.294117300450036,,0.35729923916984,,0.651416539619876,
2.94612323431166,1.62310098055112,,0.294145571980423,,0.395200142413423,,0.689345714393846,
2.95043867479508,1.62310415366913,,0.294198571706463,,0.439099894136902,,0.733298465843365,
2.95472449951047,1.56562312105361,,0.294275190431075,,0.48928622084432,,0.783561411275395,
2.95899763175386,1.48350600026658,,0.29437491292666,,0.546234409352567,,0.840609322279227,
2.9632136478732,1.29052648270777,,0.29449570460861,,0.608994485910248,,0.903490190518859,
2.96752908835661,1.29052965582578,,0.294641968077521,,0.678786091849049,,0.97342805992657,
2.97170914247192,1.02774788844769,,0.2948050794767,,0.749101960219439,,1.04390703969614,
2.97588919658723,0.764966121069603,,0.29498892646448,,0.817618564664296,,1.11260749112878,
2.9801390592986,0.637682838634814,,0.295196752820889,,0.878934877170017,,1.17413162999091,
2.98445449978202,0.637686011752816,,0.295429012676083,,0.924667210719678,,1.22009622339576,
2.9887276320254,0.555568890965792,,0.29567974222022,,0.946437182340442,,1.24211692456066,
2.99307268827684,0.613056269817313,,0.295955539867859,,0.940669930608026,,1.23662547047589,
2.99738812876026,0.613059442935316,,0.296249961669277,,0.908184323699416,,1.20443428536869,
3.00175433913172,0.711606968739352,,0.296568349654841,,0.853927442275022,,1.15049579192986,
3.00611420326717,0.797836450457632,,0.296906573470539,,0.786445427026316,,1.08335200049686,
3.01052272187866,0.978504270166695,,0.297268927160516,,0.71283067053042,,1.01009959769094,
3.01483816236208,0.978507443284697,,0.297643208953219,,0.641597119920658,,0.939240328873877,
3.01920648814553,1.08116098378399,,0.298041571259536,,0.574169732797262,,0.872211304056798,
3.02355789063298,1.15096640672126,,0.298457670580972,,0.51359399282768,,0.812051663408653,
3.0278796773524,1.16328762392502,,0.298889782561843,,0.460522101821379,,0.759411884383222,
3.03219511783582,1.16329079704302,,0.299339811698524,,0.414386347585924,,0.713726159284448,
3.03651055831924,1.16329397016102,,0.299808204846829,,0.374524626351828,,0.674332831198657,
3.04081965256665,1.15097909919327,,0.300294071382558,,0.340255678141592,,0.64054974952415,
3.04506951527801,1.02369581675848,,0.30079089008048,,0.311151170596392,,0.611942060676872,
3.04930880092937,0.875882460847434,,0.301303783467845,,0.286098392548298,,0.587402176016143,
3.05358616399676,0.801977369450912,,0.301838684166773,,0.26425183022481,,0.566090514391583,
3.05781910341211,0.641845969454111,,0.302385125565359,,0.245514856715352,,0.547899982280711,
3.06208800483149,0.551516819276583,,0.302953331788364,,0.229083975190037,,0.532037306978401,
3.06640344531491,0.551519992394585,,0.303545115666228,,0.214611343548471,,0.518156459214699,
3.07067657755829,0.46940287160756,,0.304148235637516,,0.202082114615437,,0.506230350252953,
3.07499201804171,0.469406044725562,,0.304774560226193,,0.190980334275332,,0.495754894501525,
3.07930745852513,0.469409217843565,,0.305418137895587,,0.181212710615879,,0.486630848511466,
3.08362289900854,0.469412390961567,,0.306078913208602,,0.172590348557478,,0.47866926176608,
3.08794045490396,0.473521578774822,,0.30675717682004,,0.164951394071669,,0.471708570891709,
3.09227070327139,0.502266854759584,,0.30745464204469,,0.158148282040923,,0.465602924085612,
3.09660306705082,0.535118145439597,,0.308169666157697,,0.152088760106558,,0.460258426264256,
3.10091850753424,0.5351213185576,,0.308899000728787,,0.146700402731002,,0.455599403459789,
3.10523394801766,0.535124491675602,,0.309645396384495,,0.14187771949781,,0.451523115882305,
3.10952400355705,0.485855488450588,,0.31040431226364,,0.137576308459672,,0.447980620723312,
3.1138754060445,0.555660911387864,,0.311191313619054,,0.133656254261601,,0.444847567880655,
3.11821200064793,0.59672423145838,,0.31199292149665,,0.130142353601389,,0.442135275098038,
3.12254436442736,0.629575522138394,,0.312811003806899,,0.126979643053435,,0.439790646860334,
3.12694230597885,0.7897132683712,,0.313659147020961,,0.124085828111177,,0.437744975132138,
3.13125774646226,0.789716441489203,,0.314508736528648,,0.121523734801741,,0.436032471330389,
3.13557318694568,0.789719614607205,,0.315375570435517,,0.119208297093495,,0.434583867529012,
3.13986535789708,0.744556626077443,,0.316254895009212,,0.117125888171657,,0.433380783180869,
3.1441786829685,0.740453784500193,,0.31715586664982,,0.115233621701653,,0.432389488351473,
3.1484793155679,0.711714854751437,,0.318071542552652,,0.113528447445052,,0.431599989997704,
3.15275244781128,0.629597733964411,,0.318998610505264,,0.111997662056461,,0.430996272561725,
3.15702981087867,0.555692642567889,,0.31994390483847,,0.110614510511515,,0.430558415349985,
3.16134525136209,0.555695815685892,,0.320915263678566,,0.109357685965691,,0.430272949644258,
3.16570723090954,0.646031312099424,,0.321915225019135,,0.108217402135462,,0.430132627154597,
3.17002267139296,0.646034485217427,,0.322922570291408,,0.107207971867528,,0.430130542158936,
3.17433811187638,0.646037658335429,,0.323947998328012,,0.106307773340777,,0.430255771668789,
3.17870643765984,0.748691198834717,,0.325004547172176,,0.105499833357402,,0.430504380529578,
3.18314668745135,0.99094923897255,,0.326097775196532,,0.104777755028828,,0.43087553022536,
3.18755097523884,1.16340502929111,,0.327201516045866,,0.104153776293521,,0.431355292339387,
3.19190449313829,1.23731646692364,,0.328311656832619,,0.103621651746721,,0.43193330857934,
3.19623897232972,1.2742737722989,,0.329436003131482,,0.103170593504027,,0.432606596635509,
3.20055441281314,1.27427694541691,,0.330574482873753,,0.102795319751814,,0.433369802625567,
3.20486985329655,1.27428011853491,,0.331732178884584,,0.10248995800489,,0.434222136889474,
3.20906471529588,1.04024045402358,,0.332876130625393,,0.102257022733083,,0.435133153358476,
3.21335265542327,0.986865436103316,,0.334064615659817,,0.102081239965356,,0.436145855625173,
3.21761732601865,0.888324256535285,,0.335266058803124,,0.101966478674195,,0.437232537477319,
3.22193276650207,0.888327429653288,,0.336501724741976,,0.101909173607606,,0.438410898349581,
3.22615089803341,0.699453926789728,,0.337729111987393,,0.101908554779467,,0.43963766676686,
3.23044729980881,0.662502967650468,,0.338999409565453,,0.101962674395373,,0.440962083960826,
3.23472043205219,0.580385846863443,,0.34028322314626,,0.102070021641015,,0.442353244787275,
3.23904221877161,0.592707064067199,,0.341602598621636,,0.1022318157685,,0.443834414390136,
3.24338092878705,0.637876398832967,,0.342948595258102,,0.102447241143759,,0.44539583640186,
3.24769636927047,0.637879571950969,,0.344308973852954,,0.102713571720368,,0.447022545573322,
3.25201392516589,0.641988759764224,,0.345691863738963,,0.103031595465307,,0.44872345920427,
3.2563293656493,0.641991932882226,,0.347096204695944,,0.10340081383571,,0.450497018531654,
3.26066596025274,0.683055252952743,,0.348530023227679,,0.103823573719829,,0.452353596947508,
3.26498140073615,0.683058426070745,,0.349979646739939,,0.10429596521284,,0.454275611952779,
3.26929684121957,0.683061599188748,,0.351452338961296,,0.104820334193992,,0.456272673155287,
3.27356574263895,0.592732449011219,,0.352932174433918,,0.105390779581756,,0.458322954015673,
3.27788118312237,0.592735622129221,,0.354451761330867,,0.106020530095937,,0.460472291426804,
3.28219239278178,0.584526765856722,,0.355993923866286,,0.106703947866608,,0.462697871732894,
3.2865078332652,0.584529938974724,,0.35756205498197,,0.107443567696197,,0.465005622678167,
3.2908084658646,0.555791009225968,,0.359149521383074,,0.1082373130473,,0.467386834430374,
3.29507736728399,0.465461859048439,,0.360750055756521,,0.109082718122325,,0.469832773878845,
3.29940973106342,0.498313149728453,,0.362400024343222,,0.110001103299585,,0.472401127642807,
3.30372517154683,0.498316322846455,,0.364069636545387,,0.110978461190933,,0.47504809773632,
3.30802368873424,0.465471378402446,,0.365759005550723,,0.112016342898507,,0.47777534844923,
3.31231162886163,0.412096360482182,,0.36747080059302,,0.113118178542738,,0.480588979135758,
3.31662706934505,0.412099533600184,,0.369220822662055,,0.114296948709036,,0.483517771371092,
3.32093404818046,0.395678647937181,,0.370995123276138,,0.115546380096728,,0.486541503372866,
3.32523256536786,0.362833703493172,,0.372794004462854,,0.116869421527919,,0.489663425990774,
3.32953108255527,0.329988759049165,,0.374621400699055,,0.118272145024517,,0.492893545723572,
3.3338634463347,0.362840049729177,,0.376492533847518,,0.119770632534316,,0.496263166381834,
3.33822331047015,0.449069531447459,,0.37840580565511,,0.121369047757389,,0.499774853412499,
3.34255144342558,0.47370879273697,,0.380335706406287,,0.123050485616158,,0.503386192022445,
3.34688169179301,0.502454068721732,,0.382297553683666,,0.124832498202628,,0.507130051886295,
3.35123097886845,0.568153476963757,,0.384299797589548,,0.126728675772556,,0.511028473362104,
3.35557391970789,0.621534841120027,,0.38633146045532,,0.128734846969432,,0.515066307424752,
3.35988936019131,0.62153801423803,,0.388382845505188,,0.130846851348017,,0.519229696853205,
3.36424922432676,0.707767495956311,,0.39048893242323,,0.133108234104209,,0.523597166527439,
3.36856678022218,0.711876683769565,,0.392608453373971,,0.135482337521748,,0.528090790895719,
3.3728822207056,0.711879856887568,,0.39476123249567,,0.13799811068099,,0.53275934317666,
3.37719766118901,0.71188303000557,,0.396948926344398,,0.140666369756668,,0.537615296101066,
3.3814771396684,0.642083953304299,,0.399153499313041,,0.143473372005838,,0.54262687131888,
3.38579258015182,0.642087126422301,,0.401412652445671,,0.146477716593643,,0.547890369039314,
3.39011225145924,0.650302328930807,,0.403710946003463,,0.149672271771396,,0.553383217774859,
3.39443826900266,0.670835575525066,,0.406050326467857,,0.153073037921795,,0.559123364389652,
3.39875370948608,0.670838748643068,,0.408422284106444,,0.156681370276434,,0.565103654382878,
3.40300780302145,0.551767495598781,,0.410798652580988,,0.160465314799632,,0.57126396738062,
3.40730843562086,0.523028565850024,,0.413240208506267,,0.164537080259857,,0.577777288766124,
3.41162387610427,0.523031738968027,,0.415730509591283,,0.168891129748976,,0.584621639340259,
3.41593720117569,0.518928897390778,,0.418260716651378,,0.173532649099739,,0.591793365751117,
3.42021879506708,0.453235835384759,,0.420813726478657,,0.178449060570122,,0.599262787048779,
3.42453000472649,0.445026979112258,,0.423426858201593,,0.18373546835206,,0.607162326553654,
3.42884332979791,0.440924137535009,,0.426084698857415,,0.189389090038965,,0.61547378889638,
3.43318415522535,0.490199486996028,,0.428804149162383,,0.195477015845455,,0.624281165007838,
3.43749959570876,0.49020266011403,,0.431552928606379,,0.2019578554753,,0.63351078408168,
3.44181503619218,0.490205833232033,,0.434347636044025,,0.208901097970357,,0.643248734014382,
3.44609028384757,0.41219472714026,,0.437162426576712,,0.216272934231224,,0.653435360807936,
3.45040572433098,0.412197900258263,,0.440051067979995,,0.22425256382894,,0.664303631808935,
3.45474443434642,0.45736723502403,,0.443004146311466,,0.232864832261976,,0.675868978573443,
3.45905987482984,0.457370408142032,,0.445990858405644,,0.242064475054884,,0.688055333460528,
3.46341127731728,0.527175831079308,,0.449053310071935,,0.252031168086087,,0.701084478158021,
3.46779864180876,0.666783503835857,,0.452193687012663,,0.262836386032455,,0.715030073045118,
3.47216696759221,0.769437044335144,,0.455373854013309,,0.274405523677366,,0.729779377690676,
3.47655856290769,0.917256746482196,,0.458625632718298,,0.286910038306336,,0.745535671024634,
3.48087400339111,0.917259919600199,,0.461875342439163,,0.300107644161382,,0.761982986600545,
3.48518944387453,0.917263092718201,,0.46517981040039,,0.314261232701917,,0.779441043102307,
3.48946892235392,0.84746401601693,,0.46851171280405,,0.329289753544686,,0.797801466348737,
3.49382244025336,0.921375453649458,,0.471958349833676,,0.345635512388183,,0.817593862221859,
3.49813788073678,0.92137862676746,,0.4754325803171,,0.362921756646472,,0.838354336963572,
3.5024533212202,0.921381799885463,,0.478965204866503,,0.38130115487554,,0.860266359742043,
3.50677087711562,0.925490987698717,,0.482558899802682,,0.400774894276054,,0.883333794078736,
3.51108631759903,0.92549416081672,,0.486211037492485,,0.421284505051601,,0.907495542544086,
3.51540175808245,0.925497333934722,,0.489924247777875,,0.442760142801016,,0.932684390578892,
3.51969604444585,0.88444036010021,,0.493680743785795,,0.464961857372753,,0.958642601158548,
3.52401360034127,0.888549547913464,,0.497520284587115,,0.487931885488353,,0.985452170075467,
3.52836711824072,0.962460985545992,,0.501456302411855,,0.511488879757553,,1.01294518216941,
3.53268255872413,0.962464158663995,,0.505422633321705,,0.534893753107881,,1.04031638642959,
3.53710376980764,1.16776806654457,,0.509553850624653,,0.558490784675094,,1.06804463529975,
3.54141921029105,1.16777123966257,,0.513653065094799,,0.580645753442231,,1.09429881853703,
3.54576426654249,1.22525861851409,,0.517847856321921,,0.601504190455144,,1.11935204677706,
3.55007970702591,1.22526179163209,,0.522081734543217,,0.620174063717144,,1.14225579826036,
3.55438033962532,1.19652286188334,,0.526368829386013,,0.636139783211855,,1.16250861259787,
3.55866193351671,1.13082979987731,,0.53070471429335,,0.648846067336893,,1.17955078163024,
3.56293718117209,1.05281869378554,,0.535102173952691,,0.657870534527123,,1.19297270847981,
3.56725262165551,1.05282186690354,,0.539610370873196,,0.662896760320422,,1.20250713119362,
3.57160190873095,1.11852127514557,,0.544224897196164,,0.663598040278516,,1.20782293747468,
3.57591734921437,1.11852444826357,,0.548874286300439,,0.659937944750887,,1.20881223105133,
3.58042106136594,1.48396292925895,,0.553801990479002,,0.651671007000238,,1.20547299747924,
3.58484861868544,1.70158488122527,,0.55872171391894,,0.639485380409768,,1.19820709432871,
3.589337522953,2.03828125935389,,0.563785965263414,,0.623556210202133,,1.18734217546555,
3.59369104085244,2.11219269698641,,0.568770906491398,,0.605273667634294,,1.17404457412569,
3.59800648133586,2.11219587010442,,0.573783477723779,,0.58502137110742,,1.1588048488312,
3.60232192181928,2.11219904322242,,0.578866718929648,,0.56325816849584,,1.14212488742549,
3.60656120747064,1.96438568731137,,0.583928703699817,,0.540958460200215,,1.12488716390003,
3.61073279993794,1.68517986115228,,0.588975607935277,,0.518593539101185,,1.10756914703646,
3.61484093004519,1.28279359413565,,0.594008895552656,,0.49654246215647,,1.09055135770913,
3.61906540781254,1.10623813535784,,0.599249361359642,,0.474163042250262,,1.0734124036099,
3.62333219381992,1.01180297048506,,0.604607911244384,,0.452127577450986,,1.05673548869537,
3.62764763430333,1.01180614360307,,0.61009349851375,,0.430625711827045,,1.0407192103408,
3.63193345901873,0.95432511098755,,0.615605755314888,,0.410195539900596,,1.02580129521548,
3.63623832244214,0.933798210629295,,0.621205504997516,,0.390693591080708,,1.01189909607822,
3.6404903005655,0.810620942889757,,0.626796760513431,,0.372482583119985,,0.999279343633416,
3.64479516398891,0.790094042531502,,0.632516678471081,,0.355126468082845,,0.987643146553926,
3.64911060447233,0.790097215649504,,0.638308172659678,,0.33881197138841,,0.977120144048087,
3.65342604495575,0.790100388767507,,0.644154819715189,,0.323556831347227,,0.967711651062415,
3.6576674460191,0.646393047551711,,0.649952284272095,,0.309557792435942,,0.959510076708037,
3.6619511553225,0.584806000240944,,0.655856142014171,,0.29637344658897,,0.952229588603141,
3.66632159651796,0.691565555435481,,0.661926551029592,,0.28385734984088,,0.945783900870472,
3.67063703700137,0.691568728553484,,0.667963600898532,,0.272370042112662,,0.940333643011194,
3.67498420866482,0.753162122100257,,0.674084377593549,,0.261616946395467,,0.935701323989016,
3.6793779193923,0.90508783894256,,0.680306492056006,,0.251526601887805,,0.931833093943811,
3.68375682223576,1.0282714529181,,0.686538795674634,,0.242192830236564,,0.928731625911198,
3.68807226271918,1.02827462603611,,0.692706336931614,,0.233648436155329,,0.926354773086943,
3.6923877032026,1.02827779915411,,0.698894112133695,,0.225705206614761,,0.924599318748457,
3.69670102827401,1.02417495757686,,0.70509362976936,,0.218321660146433,,0.923415289915793,
3.70106300782147,1.11451045399039,,0.711372205076873,,0.21137715005485,,0.922749355131723,
3.70538690995289,1.1309376858894,,0.717598834931569,,0.204972222524276,,0.922571057455845,
3.70970235043631,1.1309408590074,,0.723809633928655,,0.199019071996685,,0.92282870592534,
3.71394798232367,0.99544554718211,,0.729909821910342,,0.193558150175024,,0.923467972085366,
3.71819784503504,0.86816226474732,,0.735999199639606,,0.188455685123746,,0.924454884763352,
3.72251328551845,0.868165437865323,,0.742157965608949,,0.183619356799505,,0.925777322408454,
3.72682872600187,0.868168610983325,,0.74828428998542,,0.179104769074252,,0.927389059059672,
3.73109762742125,0.777839460805798,,0.75430477888794,,0.174932110289817,,0.929236889177757,
3.73536652884063,0.68751031062827,,0.760277675055987,,0.171029907757351,,0.931307582813338,
3.73968408473605,0.691619498441524,,0.766261809218885,,0.167338549954239,,0.933600359173124,
3.74399952521947,0.691622671559527,,0.77217716690363,,0.163887285634161,,0.93606445253779,
3.74831496570288,0.691625844677529,,0.778017739012423,,0.16065741929688,,0.938675158309302,
3.75257963629826,0.593084665109498,,0.783707196481716,,0.15766795930308,,0.941375155784796,
3.75688449972167,0.572557764751244,,0.789358066618019,,0.154840437623728,,0.944198504241747,
3.76119994020509,0.572560937869247,,0.794920529562852,,0.152184769873773,,0.947105299436625,
3.76551749610051,0.576670125682501,,0.800373800257203,,0.149695033135162,,0.950068833392364,
3.76986255235195,0.634157504534022,,0.805739219225101,,0.147347231728397,,0.953086450953498,
3.77417799283536,0.634160677652025,,0.810936874011682,,0.145162009504104,,0.956098883515786,
3.77856747273884,0.777874365103825,,0.816079914881834,,0.143079614850019,,0.959159529731853,
3.78292310605029,0.855891817431604,,0.821030451956715,,0.141144418331942,,0.962174870288656,
3.78726816230173,0.913379196283126,,0.82580799319553,,0.139336091893946,,0.965144085089477,
3.79158360278515,0.913382369401129,,0.830384952146911,,0.13765365151386,,0.968038603660772,
3.79599212139664,1.09405018911019,,0.834878854605134,,0.136044927356317,,0.970923781961451,
3.80030756188006,1.09405336222819,,0.839091619941304,,0.134571690925017,,0.973663310866321,
3.80458069412344,1.01193624144117,,0.843073823428156,,0.133206356689274,,0.97628018011743,
3.80893209661088,1.08174166437844,,0.846928055698929,,0.131906421604974,,0.978834477303903,
3.8132475370943,1.08174483749645,,0.850543351838597,,0.1307025935334,,0.981245945371997,
3.81756297757772,1.08174801061445,,0.853946125936009,,0.129579417250601,,0.983525543186611,
3.82181918652509,0.966782772265415,,0.85708848280477,,0.128546754661278,,0.985635237466048,
3.8261325115965,0.962679930688165,,0.860051490083708,,0.127572682251176,,0.987624172334885,
3.83044795207992,0.962683103806167,,0.862788432933779,,0.126667743377732,,0.989456176311512,
3.8348353165714,1.10229077656272,,0.86533391451369,,0.125815888457348,,0.991149802971038,
3.83924383518289,1.28295859627178,,0.867647819060308,,0.125026137150244,,0.992673956210552,
3.84372639321444,1.60733693031464,,0.869747601879184,,0.124288297127221,,0.994035899006405,
3.84821106665799,1.93582127905275,,0.871591611561917,,0.12361320046335,,0.995204812025266,
3.8525265071414,1.93582445217076,,0.873123017394251,,0.123020871080555,,0.996143888474806,
3.85692444869289,2.09596219840356,,0.874438787494665,,0.122472940978036,,0.996911728472701,
3.8612398891763,2.09596537152156,,0.875490683347523,,0.121988128486893,,0.997478811834416,
3.86544321282363,1.87834976579124,,0.876289300459932,,0.121564652996758,,0.99785395345669,
3.86975230707105,1.86603489482349,,0.876879165998745,,0.121179003545412,,0.998058169544157,
3.87384774470629,1.43901253963535,,0.877228124930972,,0.12085676618115,,0.998084891112123,
3.87801933717359,1.15980671347626,,0.877375232828187,,0.120571834004536,,0.997947066832723,
3.88233477765701,1.15980988659426,,0.877310778026576,,0.120322038906098,,0.997632816932674,
3.88659944825239,1.06126870702623,,0.877035966318585,,0.120119192501439,,0.997155158820024,
3.89084084931574,0.917561365810437,,0.876560377357303,,0.119960058790471,,0.996520436147774,
3.89512667403114,0.860080333194921,,0.875881411854309,,0.119841736908067,,0.995723148762377,
3.89944211451456,0.860083506312923,,0.875003427492237,,0.119765158676981,,0.994768586169218,
3.90372159299394,0.790284429611653,,0.873947810811343,,0.119730922865869,,0.993678733677211,
3.90803703347736,0.790287602729655,,0.872704962522827,,0.119738083511837,,0.992443046034664,
3.91236093560879,0.806714834628663,,0.871288644216978,,0.119786970216656,,0.991075614433634,
3.9166784915042,0.810824022441917,,0.869712539212154,,0.119877277258381,,0.989589816470535,
3.92102777857965,0.876523430683941,,0.867970684132529,,0.120010097438111,,0.98798078157064,
3.92534321906307,0.876526603801944,,0.866098976333552,,0.120183425765566,,0.986282402099118,
3.92971789108253,0.991498188386984,,0.864065685140135,,0.120401495718262,,0.984467180858397,
3.93403333156595,0.991501361504987,,0.861935749482094,,0.12065862286789,,0.982594372349984,
3.93834877204936,0.991504534622989,,0.85969237417742,,0.120957786182216,,0.980650160359636,
3.94267267418079,1.007931766522,,0.857340733376852,,0.121300100743286,,0.978640834120138,
3.94698811466421,1.00793493964,,0.854899899886268,,0.121684721665449,,0.976584621551717,
3.95130355514762,1.007938112758,,0.852375160375425,,0.122112861099142,,0.974488021474566,
3.95554495621098,0.864230771542207,,0.849821364740454,,0.122576711571724,,0.972398076312178,
3.9598603966944,0.864233944660209,,0.847158765666575,,0.123093216693946,,0.970251982360521,
3.96417583717782,0.864237117778212,,0.844440708887377,,0.123655506654074,,0.96809621554145,
3.96847012354122,0.823180143943701,,0.841690013996429,,0.124261412310288,,0.965951426306717,
3.9727453711966,0.745169037851928,,0.838914720600786,,0.124911576374501,,0.963826296975287,
3.97705235003201,0.728748152188924,,0.836090276980681,,0.125615011377604,,0.961705288358284,
3.98134029015941,0.675373134268659,,0.833258118700893,,0.126364795093981,,0.959622913794874,
3.98564726899482,0.658952248605656,,0.830401128085843,,0.127168823644328,,0.957569951730171,
3.98998386359825,0.700015568676172,,0.827519919195612,,0.128031264629515,,0.955551183825127,
3.99429930408167,0.700018741794175,,0.824655709177415,,0.128943566871992,,0.953599276049408,
3.99862320621309,0.716445973693182,,0.821796005268835,,0.129913205289142,,0.951709210557976,
4.00295556999252,0.749297264373197,,0.818947724251879,,0.130942014807049,,0.949889739058928,
4.00729639541996,0.798572613834216,,0.816117511622225,,0.13203188920397,,0.948149400826196,
4.00566473162684,0.794062447610943,,0.817178178109892,,0.13161518432382,,0.948793362433712,
4.01699419488051,0.88037714905056,,0.809911095163735,,0.13468844355645,,0.944599538720185,
