,GTR_gauss,PR1,PR2,PR3,x,y
1155,0.4544981424845835,0.00849,0.19806,0.78458,6.610793131643499,1.4456281424845838
1156,0.45638130084665524,0.00846,0.19688,0.78388,6.616516762060507,1.445601300846655
1157,0.4582697920182893,0.00843,0.19571,0.78314,6.622240392477514,1.4455497920182894
1158,0.4601636176685486,0.00839,0.19455,0.78234,6.627964022894521,1.4454436176685486
1159,0.4620627793869691,0.00836,0.1934,0.78149,6.6336876533115285,1.4453127793869691
1160,0.4639672786831987,0.00833,0.19226,0.78059,6.639411283728536,1.4451472786831987
1161,0.46587711698663453,0.0083,0.19112,0.77965,6.645134914145544,1.4449471169866346
1162,0.4677922956460596,0.00827,0.18999,0.77866,6.650858544562551,1.4447122956460596
1163,0.469712815929285,0.00824,0.18888,0.77762,6.656582174979558,1.4444528159292849
1164,0.47163867902278694,0.00821,0.18777,0.77653,6.662305805396565,1.4441486790227869
1165,0.47356988603134875,0.00818,0.18667,0.77539,6.6680294358135725,1.4438098860313486
1166,0.47550643797770115,0.00815,0.18558,0.77421,6.673753066230581,1.443446437977701
1167,0.4774483358021643,0.00812,0.18449,0.77298,6.679476696647588,1.4430383358021641
1168,0.47939558036229124,0.0081,0.18342,0.77171,6.685200327064595,1.4426255803622914
1169,0.48134817243251066,0.00807,0.18235,0.77039,6.690923957481602,1.4421581724325105
1170,0.48330611270377116,0.00804,0.18129,0.76902,6.696647587898609,1.4416561127037713
1171,0.4852694017831871,0.00801,0.18024,0.76761,6.702371218315617,1.441129401783187
1172,0.4872380401936824,0.00798,0.1792,0.76616,6.708094848732625,1.4405780401936825
1173,0.4892120283736406,0.00795,0.17816,0.76467,6.713818479149632,1.4399920283736405
1174,0.4911913666765491,0.00792,0.17713,0.76313,6.719542109566639,1.439371366676549
1175,0.49317605537064974,0.00789,0.17611,0.76155,6.725265739983646,1.4387260553706496
1176,0.4951660946385877,0.00787,0.1751,0.75992,6.730989370400654,1.4380560946385876
1177,0.4971614845770597,0.00784,0.1741,0.75826,6.7367130008176614,1.43736148457706
1178,0.4991622251964688,0.00781,0.1731,0.75656,6.742436631234669,1.436632225196469
1179,0.5011683164205731,0.00778,0.17211,0.75481,6.748160261651676,1.435868316420573
1180,0.5031797580861406,0.00776,0.17113,0.75303,6.753883892068683,1.4350997580861407
1181,0.5051965499426028,0.00773,0.17015,0.75121,6.759607522485691,1.434286549942603
1182,0.5072186916517083,0.0077,0.16919,0.74935,6.765331152902698,1.4334586916517082
1183,0.5092461827871801,0.00767,0.16823,0.74745,6.7710547833197055,1.43259618278718
1184,0.5112790228343729,0.00765,0.16727,0.74551,6.776778413736713,1.431709022834373
1185,0.5133172111899288,0.00762,0.16633,0.74354,6.78250204415372,1.4308072111899288
1186,0.515360747161439,0.00759,0.16539,0.74154,6.788225674570727,1.4298807471614392
1187,0.5174096299671008,0.00757,0.16446,0.7395,6.793949304987735,1.428939629967101
1188,0.5194638587353809,0.00754,0.16353,0.73742,6.799672935404742,1.427953858735381
1189,0.5215234325046769,0.00752,0.16261,0.73531,6.8053965658217495,1.4269634325046772
1190,0.5235883502229798,0.00749,0.1617,0.73317,6.811120196238757,1.4259483502229797
1191,0.525658610747539,0.00746,0.1608,0.731,6.816843826655764,1.4249186107475391
1192,0.5277342128445275,0.00744,0.1599,0.72879,6.822567457072772,1.4238642128445278
1193,0.5298151551887081,0.00741,0.15901,0.72656,6.828291087489779,1.4227951551887081
1194,0.5319014363631015,0.00739,0.15813,0.72429,6.834014717906786,1.4217114363631014
1195,0.5339930548586553,0.00736,0.15725,0.722,6.8397383483237935,1.4206030548586555
1196,0.5360900090739137,0.00734,0.15638,0.71967,6.845461978740801,1.4194800090739135
1197,0.5381922973146889,0.00731,0.15552,0.71732,6.851185609157809,1.418342297314689
1198,0.5402999177937328,0.00729,0.15466,0.71494,6.856909239574816,1.4171899177937326
1199,0.5424128686304118,0.00726,0.15381,0.71254,6.862632869991823,1.416022868630412
1200,0.5445311478503811,0.00724,0.15296,0.71011,6.86835650040883,1.4148411478503813
1201,0.5466547533852616,0.00721,0.15212,0.70765,6.8740801308258375,1.4136347533852616
1202,0.548783683072316,0.00719,0.15129,0.70517,6.8798037612428455,1.4124336830723159
1203,0.5509179346541283,0.00716,0.15046,0.70266,6.885527391659853,1.4111979346541283
1204,0.5530575057782842,0.00714,0.14964,0.70013,6.89125102207686,1.4099675057782841
1205,0.5552023939970517,0.00711,0.14883,0.69758,6.896974652493867,1.408722393997052
1206,0.5573525967670645,0.00709,0.14802,0.69501,6.902698282910874,1.4074725967670645
1207,0.5595081114490059,0.00707,0.14721,0.69242,6.908421913327882,1.406208111449006
1208,0.561668935307293,0.00704,0.14642,0.6898,6.9141455437448895,1.404928935307293
1209,0.5638350655097651,0.00702,0.14563,0.68717,6.919869174161897,1.4036550655097653
1210,0.5660064991273719,0.007,0.14484,0.68452,6.925592804578904,1.4023664991273719
1211,0.5681832331338617,0.00697,0.14406,0.68184,6.931316434995911,1.4010532331338617
1212,0.5703652644054736,0.00695,0.14329,0.67915,6.937040065412919,1.3997552644054736
1213,0.5725525897206292,0.00693,0.14252,0.67645,6.942763695829926,1.398452589720629
1214,0.574745205759627,0.0069,0.14176,0.67373,6.9484873262469335,1.397135205759627
1215,0.5769431091043378,0.00688,0.141,0.67099,6.954210956663941,1.3958131091043378
1216,0.579146296237902,0.00686,0.14025,0.66823,6.959934587080948,1.394486296237902
1217,0.5813547635444274,0.00683,0.1395,0.66547,6.965658217497956,1.3931547635444275
1218,0.583568507308688,0.00681,0.13876,0.66269,6.971381847914963,1.3918285073086882
1219,0.5857875237158281,0.00679,0.13803,0.65989,6.97710547833197,1.3904975237158281
1220,0.5880118088510635,0.00677,0.1373,0.65708,6.9828291087489776,1.3891618088510633
1221,0.590241358699386,0.00674,0.13657,0.65426,6.988552739165985,1.3878113586993859
1222,0.5924761691452711,0.00672,0.13585,0.65143,6.994276369582992,1.386476169145271
1223,0.5947162359723841,0.0067,0.13514,0.64859,7.0,1.385146235972384
1224,0.5969615548632894,0.00668,0.13443,0.64574,7.005723630417007,1.3838115548632894
1225,0.5992121213991632,0.00666,0.13372,0.64288,7.011447260834014,1.3824721213991633
1226,0.6014679310595048,0.00663,0.13303,0.64001,7.017170891251022,1.3811379310595047
1227,0.6037289792218515,0.00661,0.13233,0.63713,7.022894521668029,1.3797989792218517
1228,0.605995261161494,0.00659,0.13164,0.63425,7.028618152085037,1.378475261161494
1229,0.6082667720511942,0.00657,0.13096,0.63135,7.034341782502044,1.3771467720511943
1230,0.6105435069609052,0.00655,0.13028,0.62845,7.040065412919051,1.3758235069609055
1231,0.6128254608574922,0.00653,0.1296,0.62555,7.045789043336058,1.3745054608574923
1232,0.6151126286044548,0.00651,0.12893,0.62263,7.051512673753066,1.3731826286044546
1233,0.6174050049616525,0.00649,0.12827,0.61972,7.057236304170074,1.3718850049616524
1234,0.6197025845850292,0.00646,0.12761,0.6168,7.062959934587081,1.3705725845850294
1235,0.6220053620263443,0.00644,0.12695,0.61387,7.068683565004088,1.3692653620263442
1236,0.6243133317329004,0.00642,0.1263,0.61094,7.074407195421095,1.3679733317329004
1237,0.6266264880472755,0.0064,0.12566,0.60801,7.080130825838102,1.3666964880472754
1238,0.6289448252070576,0.00638,0.12501,0.60508,7.0858544562551105,1.3654148252070577
1239,0.631268337344578,0.00636,0.12438,0.60214,7.091578086672118,1.364148337344578
1240,0.6335970184866515,0.00634,0.12374,0.5992,7.097301717089125,1.3628770184866517
1241,0.6359308625543132,0.00632,0.12312,0.59626,7.103025347506132,1.361630862554313
1242,0.6382698633625611,0.0063,0.12249,0.59332,7.108748977923139,1.3603798633625612
1243,0.640614014620098,0.00628,0.12187,0.59038,7.114472608340147,1.3591440146200982
1244,0.6429633099290766,0.00626,0.12126,0.58744,7.1201962387571545,1.3579233099290766
1245,0.6453177427848473,0.00624,0.12065,0.5845,7.125919869174162,1.356707742784847
1246,0.6476773065757063,0.00622,0.12004,0.58157,7.131643499591169,1.3555073065757064
1247,0.6500419945826461,0.0062,0.11944,0.57863,7.137367130008176,1.354311994582646
1248,0.652411799979109,0.00618,0.11884,0.57569,7.143090760425184,1.3531217999791092
1249,0.6547867158307409,0.00616,0.11824,0.57276,7.148814390842191,1.3519467158307408
1250,0.6571667350951486,0.00614,0.11765,0.56983,7.1545380212591985,1.3507867350951483
1251,0.6595518506216599,0.00612,0.11707,0.5669,7.160261651676206,1.3496418506216599
1252,0.6619420551510815,0.0061,0.11649,0.56398,7.165985282093213,1.3485120551510816
1253,0.6643373413154651,0.00609,0.11591,0.56106,7.171708912510221,1.3473973413154652
1254,0.6667377016378696,0.00607,0.11533,0.55815,7.177432542927228,1.3462877016378696
1255,0.6691431285321305,0.00605,0.11476,0.55523,7.183156173344235,1.3451831285321305
1256,0.6715536143026277,0.00603,0.1142,0.55233,7.1888798037612425,1.3441136143026275
1257,0.6739691511440572,0.00601,0.11364,0.54943,7.19460343417825,1.3430491511440572
1258,0.6763897311412043,0.00599,0.11308,0.54653,7.200327064595257,1.3419897311412043
1259,0.6788153462687206,0.00597,0.11252,0.54364,7.206050695012265,1.3409453462687204
1260,0.6812459883908989,0.00595,0.11197,0.54076,7.211774325429272,1.3399259883908992
1261,0.683681649261456,0.00594,0.11143,0.53788,7.217497955846279,1.338931649261456
1262,0.6861223205233135,0.00592,0.11088,0.53501,7.2232215862632865,1.3379323205233136
1263,0.6885679937083822,0.0059,0.11034,0.53214,7.228945216680294,1.3369479937083821
1264,0.6910186602373496,0.00588,0.10981,0.52928,7.234668847097302,1.3359886602373494
1265,0.693474311419466,0.00586,0.10927,0.52643,7.240392477514309,1.335034311419466
1266,0.69593493845234,0.00584,0.10875,0.52359,7.246116107931316,1.33411493845234
1267,0.6984005324217281,0.00583,0.10822,0.52076,7.251839738348323,1.333210532421728
1268,0.7008710843013315,0.00581,0.1077,0.51793,7.2575633687653305,1.3323110843013315
1269,0.7033465849525953,0.00579,0.10718,0.51511,7.2632869991823386,1.3314265849525952
1270,0.7058270251245057,0.00577,0.10667,0.5123,7.269010629599346,1.3305670251245056
1271,0.7083123954533966,0.00576,0.10616,0.5095,7.274734260016353,1.3297323954533964
1272,0.710802686462751,0.00574,0.10565,0.50671,7.28045789043336,1.3289026864627511
1273,0.7132978885630108,0.00572,0.10514,0.50393,7.286181520850367,1.3280878885630107
1274,0.7157979920513847,0.0057,0.10464,0.50116,7.291905151267375,1.327297992051385
1275,0.7183029871116606,0.00569,0.10415,0.49839,7.297628781684383,1.3265329871116607
1276,0.720812863814021,0.00567,0.10365,0.49564,7.30335241210139,1.325772863814021
1277,0.7233276121148594,0.00565,0.10316,0.4929,7.309076042518397,1.3250376121148593
1278,0.7258472218565987,0.00563,0.10267,0.49016,7.314799672935404,1.3243072218565985
1279,0.7283716827675151,0.00562,0.10219,0.48744,7.320523303352412,1.323621682767515
1280,0.7309009844615584,0.0056,0.10171,0.48473,7.326246933769419,1.3229409844615585
1281,0.7334351164381836,0.00558,0.10123,0.48203,7.331970564186427,1.3222751164381836
1282,0.7359740680821762,0.00557,0.10075,0.47933,7.337694194603434,1.3216240680821763
1283,0.7385178286634864,0.00555,0.10028,0.47665,7.343417825020441,1.3209978286634863
1284,0.7410663873370616,0.00553,0.09981,0.47399,7.349141455437449,1.3203963873370617
1285,0.7436197331426829,0.00552,0.09935,0.47133,7.354865085854456,1.3198197331426829
1286,0.7461778550048062,0.0055,0.09889,0.46868,7.360588716271463,1.3192478550048061
1287,0.7487407417324029,0.00548,0.09843,0.46605,7.366312346688471,1.3187007417324028
1288,0.751308382018804,0.00547,0.09797,0.46342,7.372035977105478,1.3181683820188042
1289,0.7538807644415477,0.00545,0.09752,0.46081,7.377759607522485,1.317660764441548
1290,0.7564578774622288,0.00544,0.09707,0.45821,7.383483237939493,1.317177877462229
1291,0.7590397094263501,0.00542,0.09662,0.45562,7.3892068683565,1.3166997094263504
1292,0.7616262485631787,0.0054,0.09617,0.45305,7.394930498773507,1.3162462485631787
1293,0.7642174829856027,0.00539,0.09573,0.45048,7.400654129190515,1.3158174829856026
1294,0.7668134006899906,0.00537,0.09529,0.44793,7.406377759607522,1.3154034006899906
1295,0.7694139895560558,0.00536,0.09486,0.44539,7.41210139002453,1.3150239895560558
1296,0.7720192373467202,0.00534,0.09442,0.44286,7.417825020441537,1.3146392373467202
1297,0.7746291317079834,0.00532,0.09399,0.44035,7.423548650858544,1.3142891317079834
1298,0.7772436601687939,0.00531,0.09357,0.43784,7.429272281275551,1.313963660168794
1299,0.7798628101409218,0.00529,0.09314,0.43535,7.434995911692559,1.3136428101409219
1300,0.7824865689188361,0.00528,0.09272,0.43288,7.440719542109567,1.313366568918836
1301,0.7851149236795816,0.00526,0.0923,0.43041,7.446443172526574,1.3130849236795819
1302,0.7877478614826644,0.00525,0.09188,0.42796,7.452166802943581,1.3128378614826646
1303,0.7903853692699334,0.00523,0.09147,0.42552,7.457890433360588,1.3126053692699335
1304,0.7930274338654687,0.00522,0.09106,0.42309,7.463614063777595,1.3123974338654687
1305,0.7956740419754731,0.0052,0.09065,0.42068,7.4693376941946035,1.3122040419754732
1306,0.7983251801881617,0.00519,0.09024,0.41827,7.475061324611611,1.3120251801881615
1307,0.8009808349736621,0.00517,0.08984,0.41589,7.480784955028618,1.3118808349736621
1308,0.8036409926839102,0.00516,0.08944,0.41351,7.486508585445625,1.31175099268391
1309,0.8063056395525522,0.00514,0.08904,0.41115,7.492232215862632,1.3116356395525521
1310,0.8089747616948499,0.00513,0.08864,0.4088,7.49795584627964,1.3115447616948501
1311,0.8116483451075869,0.00511,0.08825,0.40646,7.5036794766966475,1.3114683451075868
1312,0.8143263756689793,0.0051,0.08786,0.40413,7.509403107113655,1.3114163756689792
1313,0.8170088391385896,0.00508,0.08747,0.40182,7.515126737530662,1.3113788391385894
1314,0.8196957211572409,0.00507,0.08708,0.39953,7.520850367947669,1.3113757211572408
1315,0.8223870072469376,0.00505,0.0867,0.39724,7.526573998364677,1.3113770072469375
1316,0.8250826828107852,0.00504,0.08632,0.39497,7.532297628781684,1.3114126828107853
1317,0.8277827331329178,0.00502,0.08594,0.39271,7.5380212591986915,1.3114527331329178
1318,0.8304871433784241,0.00501,0.08556,0.39046,7.543744889615699,1.311517143378424
1319,0.8331958985932781,0.005,0.08519,0.38823,7.549468520032706,1.311615898593278
1320,0.835908983704274,0.00498,0.08481,0.38601,7.555192150449714,1.311708983704274
1321,0.8386263835189609,0.00497,0.08444,0.3838,7.560915780866721,1.311836383518961
1322,0.8413480827255853,0.00495,0.08408,0.38161,7.566639411283728,1.3119880827255854
1323,0.844074065893032,0.00494,0.08371,0.37942,7.5723630417007355,1.3121440658930321
1324,0.8468043174707702,0.00493,0.08335,0.37726,7.578086672117743,1.3123443174707703
1325,0.8495388217888028,0.00491,0.08299,0.3751,7.58381030253475,1.3125388217888028
1326,0.8522775630576186,0.0049,0.08263,0.37296,7.589533932951758,1.3127675630576183
1327,0.8550205253681451,0.00488,0.08227,0.37083,7.595257563368765,1.3130005253681452
1328,0.8577676926917102,0.00487,0.08192,0.36871,7.600981193785772,1.3132676926917102
1329,0.8605190488800004,0.00486,0.08157,0.36661,7.6067048242027795,1.3135590488800004
1330,0.8632745776650264,0.00484,0.08122,0.36451,7.612428454619787,1.3138445776650263
1331,0.8660342626590909,0.00483,0.08087,0.36244,7.618152085036795,1.3141742626590909
1332,0.8687980873547567,0.00482,0.08053,0.36037,7.623875715453802,1.3145180873547568
1333,0.8715660351248238,0.0048,0.08018,0.35832,7.629599345870809,1.3148660351248238
1334,0.8743380892223038,0.00479,0.07984,0.35628,7.635322976287816,1.3152480892223037
1335,0.8771142327804007,0.00478,0.0795,0.35425,7.6410466067048235,1.3156442327804008
1336,0.8798944488124943,0.00476,0.07917,0.35223,7.646770237121832,1.3160544488124943
1337,0.8826787202121248,0.00475,0.07883,0.35023,7.652493867538839,1.3164887202121245
1338,0.8854670297529851,0.00474,0.0785,0.34824,7.658217497955846,1.316947029752985
1339,0.8882593600889114,0.00472,0.07817,0.34626,7.663941128372853,1.3174093600889112
1340,0.8910556937538799,0.00471,0.07784,0.3443,7.66966475878986,1.3179056937538802
1341,0.893856013162006,0.0047,0.07751,0.34234,7.675388389206868,1.318406013162006
1342,0.8966603006075455,0.00468,0.07719,0.3404,7.681112019623876,1.3189303006075457
1343,0.8994685382649024,0.00467,0.07686,0.33847,7.686835650040883,1.3194685382649023
1344,0.902280708188636,0.00466,0.07654,0.33656,7.69255928045789,1.320040708188636
1345,0.9050967923134733,0.00465,0.07622,0.33465,7.698282910874897,1.3206167923134735
1346,0.9079167724543261,0.00463,0.0759,0.33276,7.704006541291905,1.3212067724543262
1347,0.9107406303063059,0.00462,0.07559,0.33088,7.709730171708912,1.321830630306306
1348,0.9135683474447501,0.00461,0.07528,0.32902,7.71545380212592,1.3224783474447501
1349,0.9163999053252453,0.0046,0.07496,0.32716,7.721177432542927,1.3231199053252451
1350,0.9192352852836551,0.00458,0.07465,0.32532,7.726901062959934,1.3237852852836554
1351,0.9220744685361539,0.00457,0.07435,0.32349,7.732624693376942,1.3244844685361539
1352,0.9249174361792604,0.00456,0.07404,0.32167,7.738348323793949,1.3251874361792602
1353,0.927764169189877,0.00455,0.07373,0.31986,7.744071954210956,1.3259041691898772
1354,0.9306146484253324,0.00453,0.07343,0.31806,7.749795584627964,1.3266346484253322
1355,0.9334688546234253,0.00452,0.07313,0.31628,7.755519215044971,1.3273988546234252
1356,0.936326768402475,0.00451,0.07283,0.31451,7.761242845461979,1.328176768402475
1357,0.9391883702613705,0.0045,0.07253,0.31274,7.766966475878986,1.3289583702613703
1358,0.9420536405796294,0.00448,0.07224,0.31099,7.772690106295993,1.3297636405796294
1359,0.944922559617454,0.00447,0.07195,0.30926,7.778413736713,1.330602559617454
1360,0.947795107515795,0.00446,0.07165,0.30753,7.784137367130008,1.331435107515795
1361,0.9506712642964164,0.00445,0.07136,0.30582,7.789860997547015,1.3323012642964165
1362,0.9535510098619652,0.00444,0.07107,0.30411,7.795584627964023,1.3331710098619651
1363,0.956434323996042,0.00442,0.07079,0.30242,7.80130825838103,1.3340643239960421
1364,0.9593211863632795,0.00441,0.0705,0.30074,7.807031888798037,1.3349711863632794
1365,0.96221157650942,0.0044,0.07022,0.29907,7.812755519215044,1.3359015765094202
1366,0.9651054738613988,0.00439,0.06994,0.29741,7.818479149632052,1.3368454738613986
1367,0.9680028577274307,0.00438,0.06966,0.29576,7.82420278004906,1.3378028577274308
1368,0.9709037072970981,0.00437,0.06938,0.29412,7.829926410466067,1.3387737072970982
1369,0.9738080016414467,0.00435,0.0691,0.2925,7.835650040883074,1.3397580016414468
1370,0.9767157197130795,0.00434,0.06882,0.29088,7.841373671300081,1.3407557197130795
1371,0.9796268403462597,0.00433,0.06855,0.28928,7.847097301717088,1.3417868403462598
1372,0.9825413422570117,0.00432,0.06828,0.28768,7.8528209321340965,1.3428213422570119
1373,0.9854592040432291,0.00431,0.06801,0.2861,7.858544562551104,1.343879204043229
1374,0.9883804041847861,0.0043,0.06774,0.28453,7.864268192968111,1.3449504041847864
1375,0.991304921043651,0.00428,0.06747,0.28296,7.869991823385118,1.346014921043651
1376,0.9942327328640036,0.00427,0.0672,0.28141,7.875715453802125,1.3471127328640036
1377,0.9971638177723576,0.00426,0.06694,0.27987,7.881439084219133,1.3482338177723576
1378,1.0000981537776825,0.00425,0.06667,0.27834,7.8871627146361405,1.3493581537776826
1379,1.0030357187715353,0.00424,0.06641,0.27682,7.892886345053148,1.3505057187715352
1380,1.0059764905281903,0.00423,0.06615,0.27531,7.898609975470155,1.35166649052819
1381,1.008920446704775,0.00422,0.06589,0.27381,7.904333605887162,1.352840446704775
1382,1.0118675648414088,0.00421,0.06564,0.27232,7.91005723630417,1.354037564841409
1383,1.0148178223613449,0.0042,0.06538,0.27084,7.915780866721177,1.355237822361345
1384,1.0177711965711178,0.00418,0.06513,0.26936,7.9215044971381845,1.3564411965711178
1385,1.0207276646606922,0.00417,0.06487,0.2679,7.927228127555192,1.3576676646606922
1386,1.0236872037036155,0.00416,0.06462,0.26645,7.932951757972199,1.3589172037036155
1387,1.0266497906571763,0.00415,0.06437,0.26501,7.938675388389207,1.3601797906571766
1388,1.0296154023625619,0.00414,0.06412,0.26358,7.944399018806214,1.361455402362562
1389,1.0325840155450254,0.00413,0.06387,0.26216,7.950122649223221,1.3627440155450254
1390,1.0355556068140517,0.00412,0.06363,0.26075,7.9558462796402285,1.3640556068140515
1391,1.0385301526635287,0.00411,0.06338,0.25935,7.961569910057236,1.3653701526635287
1392,1.0415076294719232,0.0041,0.06314,0.25795,7.967293540474244,1.3666976294719233
1393,1.0444880135024566,0.00409,0.0629,0.25657,7.973017170891251,1.3680480135024566
1394,1.0474712809032907,0.00408,0.06266,0.25519,7.978740801308258,1.3694012809032907
1395,1.0504574077077105,0.00407,0.06242,0.25383,7.984464431725265,1.3707774077077104
1396,1.0534463698343146,0.00406,0.06218,0.25247,7.9901880621422725,1.3721563698343147
1397,1.0564381430872083,0.00405,0.06194,0.25113,7.99591169255928,1.3735581430872084
1398,1.0594327031561996,0.00404,0.06171,0.24979,8.001635322976288,1.3749727031562
1399,1.0624300256169994,0.00403,0.06147,0.24846,8.007358953393295,1.3763900256169994
1400,1.065430085931426,0.00402,0.06124,0.24714,8.013082583810302,1.377830085931426
1401,1.0684328594476122,0.00401,0.06101,0.24583,8.01880621422731,1.379282859447612
1402,1.0714383214002166,0.00399,0.06078,0.24453,8.024529844644317,1.3807383214002167
1403,1.074446446910638,0.00398,0.06055,0.24323,8.030253475061324,1.3822064469106383
1404,1.0774572109872351,0.00397,0.06032,0.24195,8.03597710547833,1.3836972109872352
1405,1.0804705885255474,0.00396,0.0601,0.24067,8.04170073589534,1.3852005885255474
1406,1.0834865543085195,0.00395,0.05987,0.23941,8.047424366312347,1.3867165543085194
1407,1.086505083006735,0.00394,0.05965,0.23815,8.053147996729354,1.3882450830067352
1408,1.089526149178647,0.00393,0.05942,0.2369,8.058871627146361,1.3897761491786471
1409,1.0925497272708131,0.00392,0.0592,0.23566,8.064595257563369,1.3913297272708132
1410,1.0955757916181403,0.00391,0.05898,0.23442,8.070318887980376,1.3928857916181403
1411,1.0986043164441253,0.0039,0.05876,0.2332,8.076042518397383,1.3944643164441255
1412,1.1016352758611039,0.00389,0.05854,0.23198,8.08176614881439,1.3960452758611037
1413,1.1046686438705031,0.00389,0.05833,0.23077,8.087489779231397,1.397658643870503
1414,1.107704394363096,0.00388,0.05811,0.22957,8.093213409648405,1.399264394363096
1415,1.1107425011192598,0.00387,0.0579,0.22838,8.098937040065412,1.40089250111926
1416,1.1137829378092405,0.00386,0.05768,0.2272,8.10466067048242,1.4025229378092403
1417,1.1168256779934151,0.00385,0.05747,0.22602,8.110384300899428,1.404165677993415
1418,1.119870695122567,0.00384,0.05726,0.22485,8.116107931316435,1.405820695122567
1419,1.1229179625381567,0.00383,0.05705,0.22369,8.121831561733442,1.4074879625381567
1420,1.1259674534725992,0.00382,0.05684,0.22254,8.12755519215045,1.4091674534725993
1421,1.1290191410495454,0.00381,0.05663,0.22139,8.133278822567457,1.4108491410495456
1422,1.132072998284168,0.0038,0.05643,0.22025,8.139002452984464,1.4125529982841678
1423,1.1351289980834482,0.00379,0.05622,0.21913,8.144726083401471,1.4142689980834482
1424,1.1381871132464694,0.00378,0.05601,0.218,8.150449713818478,1.4159771132464694
1425,1.141247316464712,0.00377,0.05581,0.21689,8.156173344235485,1.417717316464712
1426,1.1443095803223544,0.00376,0.05561,0.21578,8.161896974652494,1.4194595803223544
1427,1.1473738772965734,0.00375,0.05541,0.21468,8.167620605069501,1.421213877296573
1428,1.1504401797578552,0.00374,0.05521,0.21359,8.173344235486509,1.4229801797578547
1429,1.153508459970304,0.00373,0.05501,0.2125,8.179067865903516,1.424748459970304
1430,1.1565786900919561,0.00372,0.05481,0.21143,8.184791496320523,1.426538690091956
1431,1.1596508421750988,0.00371,0.05461,0.21035,8.19051512673753,1.4283208421750992
1432,1.1627248881665917,0.00371,0.05442,0.20929,8.196238757154537,1.4301448881665917
1433,1.1658007999081927,0.0037,0.05422,0.20823,8.201962387571545,1.4319507999081929
1434,1.168878549136887,0.00369,0.05403,0.20718,8.207686017988552,1.433778549136887
1435,1.17195810748522,0.00368,0.05383,0.20614,8.213409648405559,1.43560810748522
1436,1.1750394464816345,0.00367,0.05364,0.20511,8.219133278822568,1.437459446481634
1437,1.1781225375508082,0.00366,0.05345,0.20408,8.224856909239575,1.4393125375508082
1438,1.1812073520140027,0.00365,0.05326,0.20306,8.230580539656582,1.441177352014003
1439,1.1842938610894074,0.00364,0.05307,0.20204,8.23630417007359,1.4430438610894076
1440,1.187382035892492,0.00363,0.05288,0.20103,8.242027800490597,1.4449220358924921
1441,1.1904718474363618,0.00362,0.0527,0.20003,8.247751430907604,1.4468218474363614
1442,1.1935632666321154,0.00362,0.05251,0.19904,8.253475061324611,1.4487332666321149
1443,1.1966562642892096,0.00361,0.05232,0.19805,8.259198691741618,1.4506362642892094
1444,1.1997508111158224,0.0036,0.05214,0.19706,8.264922322158625,1.452550811115823
1445,1.2028468777192254,0.00359,0.05196,0.19609,8.270645952575633,1.4544868777192246
1446,1.2059444346061565,0.00358,0.05177,0.19512,8.276369582992642,1.456414434606156
1447,1.209043452183195,0.00357,0.05159,0.19416,8.282093213409649,1.4583634521831943
1448,1.2121439007571464,0.00356,0.05141,0.1932,8.287816843826656,1.4603139007571464
1449,1.2152457505354246,0.00356,0.05123,0.19225,8.293540474243663,1.4622857505354219
1450,1.21834897162644,0.00355,0.05105,0.19131,8.29926410466067,1.464258971626439
1451,1.2214535340399917,0.00354,0.05088,0.19037,8.304987735077678,1.4662435340399966
1452,1.2245594076876636,0.00353,0.0507,0.18944,8.310711365494685,1.468229407687673
1453,1.2276665623832228,0.00352,0.05052,0.18851,8.316434995911692,1.470216562383225
1454,1.230774967843023,0.00351,0.05035,0.18759,8.322158626328699,1.4722249678430224
1455,1.2338845936864105,0.0035,0.05017,0.18668,8.327882256745706,1.4742345936864147
1456,1.2369954094361346,0.0035,0.05,0.18577,8.333605887162713,1.4762654094361327
1457,1.240107384518763,0.00349,0.04983,0.18487,8.339329517579722,1.4782973845187648
1458,1.2432204882650937,0.00348,0.04966,0.18398,8.34505314799673,1.4803404882650923
1459,1.246334689910584,0.00347,0.04949,0.18309,8.350776778413737,1.4823846899105853
1460,1.2494499585957695,0.00346,0.04932,0.1822,8.356500408830744,1.4844299585957685
1461,1.2525662633666943,0.00345,0.04915,0.18132,8.362224039247751,1.4864862633666949
1462,1.2556835731753433,0.00345,0.04898,0.18045,8.367947669664758,1.4885635731753446
1463,1.2588018568800765,0.00344,0.04881,0.17958,8.373671300081766,1.4906318568800767
1464,1.2619210832460692,0.00343,0.04864,0.17872,8.379394930498773,1.4927110832460695
1465,1.265041220945755,0.00342,0.04848,0.17787,8.38511856091578,1.4948112209457554
1466,1.2681622385592706,0.00341,0.04831,0.17702,8.390842191332787,1.4969022385592705
1467,1.2712841045749086,0.00341,0.04815,0.17617,8.396565821749796,1.4990141045749086
1468,1.2744067873895666,0.0034,0.04799,0.17533,8.402289452166803,1.5011267873895662
1469,1.277530255309209,0.00339,0.04782,0.1745,8.40801308258381,1.5032402553092084
1470,1.2806544765493257,0.00338,0.04766,0.17367,8.413736713000818,1.505364476549326
1471,1.2837794192353962,0.00337,0.0475,0.17285,8.419460343417825,1.5074994192353963
1472,1.2869050514033578,0.00337,0.04734,0.17203,8.425183973834832,1.5096450514033577
1473,1.290031341000077,0.00336,0.04718,0.17122,8.43090760425184,1.5117913410000767
1474,1.293158255883824,0.00335,0.04702,0.17041,8.436631234668846,1.5139382558838244
