Neutrino energy,discrete levels,only GTR,total
9.870000000000001,309.83739678445147,47.197608546042076,357.03500533049356
9.88,310.630895654946,47.49316922545589,358.1240648804019
9.89,311.42537043175895,47.788729904869705,359.21410033662863
9.9,312.2208039050078,48.08429058428352,360.3050944892913
9.91,313.0172122753981,48.37985126369733,361.3970635390954
9.92,313.8145837820224,48.67541194311115,362.48999572513355
9.93,314.6129116225272,48.977008634522626,363.5899202570498
9.94,315.41217297268037,49.28157828706727,364.6937512597476
9.950000000000001,316.21235581205076,49.586147939611976,365.79850375166274
9.96,317.0135212821757,49.89071759215662,366.90423887433235
9.97,317.81576724430795,50.19528724470127,368.0110544890092
9.98,318.6189340947619,50.49985689724592,369.11879099200786
9.99,319.4230487728362,50.80442654979057,370.22747532262673
10.0,320.22812808242253,51.10899620233521,371.33712428475775
10.01,321.0341318735196,51.41356585487986,372.4476977283995
10.02,321.84110037054717,51.71813550742451,373.5592358779717
10.03,322.64904471235667,52.02914591514294,374.6781906274996
10.040000000000001,323.45792174745543,52.3433286351112,375.80125038256665
10.05,324.2677396156953,52.6575113550794,376.9252509707747
10.06,325.07851167706445,52.9716940750476,378.05020575211205
10.07,325.8902018489684,53.2858767950158,379.17607864398417
10.08,326.7028256756493,53.600059514984004,380.30288519063333
10.09,327.5164324590565,53.914242234952205,381.4306746940087
10.1,328.330984547166,54.2284249549204,382.5594095020864
10.11,329.1465075542207,54.5426076748886,383.6891152291093
10.120000000000001,329.96297084297936,54.85679039485686,384.81976123783625
10.13,330.78044409774196,55.177343119306876,385.95778721704886
10.14,331.5989186876948,55.50103330865091,387.0999519963457
10.15,332.41848564395065,55.82472349799495,388.2432091419456
10.16,333.2390141185013,56.14841368733899,389.3874278058403
10.17,334.06049951454025,56.47210387668303,390.5326033912233
10.18,334.88290354491494,56.79579406602707,391.678697610942
10.19,335.7062335487951,57.119484255371106,392.82571780416623
10.200000000000001,336.5305456483965,57.443174444715204,393.97372009311175
10.21,337.35579000464804,57.76686463405924,395.1226546387073
10.22,338.1819504428569,58.09055482340328,396.27250526626017
10.23,339.0090274958582,58.42001362392203,397.42904111978027
10.24,339.83702596061477,58.75231368069102,398.5893396413058
10.25,340.66597376303423,59.08461373746,399.75058750049425
10.26,341.4958575450784,59.41691379422899,400.9127713393074
10.27,342.3266923726579,59.74921385099797,402.07590622365586
10.28,343.1584766550691,60.081513907766954,403.23999056283606
10.290000000000001,343.9912012042056,60.413813964536,404.4050151687416
10.3,344.82489298082754,60.74611402130498,405.57100700213255
10.31,345.659625127203,61.07841407807397,406.738039205277
10.32,346.4952683581249,61.41071413484295,407.90598249296784
10.33,347.33188403835,61.74879217467656,409.08067621302655
10.34,348.1694547348775,62.08971608676587,410.25917082164335
10.35,349.0079477785626,62.430639998855185,411.43858777741775
10.36,349.8474079685008,62.771563910944494,412.6189718794453
10.370000000000001,350.6878272572432,63.11248782303387,413.8003150802771
10.38,351.5291917823796,63.45341173512318,414.98260351750275
10.39,352.37148839347316,63.79433564721249,416.16582404068566
10.4,353.2147488037616,64.1352595593018,417.3500083630634
10.41,354.0589479187488,64.47618347139112,418.5351313901399
10.42,354.90411758418827,64.81710738348043,419.7212249676687
10.43,355.75022737976144,65.16442629796312,420.9146536777246
10.44,356.5972436462319,65.51489498974404,422.11213863597595
10.450000000000001,357.44516583955135,65.86536368152501,423.3105295210764
10.46,358.2940316432226,66.21583237330593,424.5098640165285
10.47,359.14388301968944,66.56630106508685,425.7101840847763
10.48,359.99467054934684,66.91676975686777,426.9114403062146
10.49,360.8463764244542,67.26723844864868,428.1136148731029
10.5,361.69907737823104,67.6177071404296,429.31678451866065
10.51,362.552783463656,67.96817583221052,430.52095929586653
10.52,363.4074874208923,68.31864452399144,431.7261319448838
10.53,364.2631677538428,68.67543774259235,432.9386054964352
10.540000000000001,365.1198118331602,69.03534602664197,434.1551578598022
10.55,365.97735957844435,69.39525431069154,435.3726138891359
10.56,366.83583002649704,69.75516259474111,436.5909926212381
10.57,367.69528377821194,70.11507087879068,437.8103546570026
10.58,368.55564387102794,70.47497916284024,439.0306230338682
10.59,369.4169152911862,70.83488744688981,440.25180273807604
10.6,370.2791240822396,71.19479573093938,441.473919813179
10.61,371.14227163994747,71.55470401498894,442.6969756549364
10.620000000000001,372.0063919595564,71.91461229903857,443.92100425859496
10.63,372.871431344366,72.2802585937674,445.15168993813336
10.64,373.7373875252838,72.64873107286063,446.38611859814444
10.65,374.6042837756457,73.01720355195387,447.62148732759954
10.66,375.472089492124,73.38567603104711,448.8577655231711
10.67,376.34083748156536,73.75414851014034,450.0949859917057
10.68,377.2105161511742,74.12262098923358,451.33313714040776
10.69,378.0811995089598,74.49109346832682,452.5722929772866
10.700000000000001,378.9530879779691,74.85956594742012,453.8126539253892
10.71,379.8258775239258,75.22803842651336,455.05391595043915
10.72,380.6995804039756,75.59651090560659,456.29609130958215
10.73,381.57421933332625,75.97057884239872,457.54479817572496
10.74,382.45032777643024,76.3474027508933,458.79773052732355
10.75,383.3274141653463,76.72422665938787,460.05164082473414
10.76,384.20543083202205,77.10105056788244,461.3064813999045
10.77,385.0844799598973,77.47787447637701,462.5623544362743
10.78,385.96455063357934,77.85469838487158,463.81924901845093
10.790000000000001,386.84568009468535,78.23152229336623,465.07720238805155
10.8,387.72775796345513,78.60834620186078,466.33610416531593
10.81,388.61074734364394,78.98517011035536,467.5959174539993
10.82,389.4946355847891,79.36199401884993,468.856629603639
10.83,390.37942216677976,79.7451449507967,470.1245671175765
10.84,391.265145211721,80.13141217787665,471.39655738959766
10.85,392.15180543187455,80.5176794049566,472.66948483683115
10.86,393.0393833968961,80.90394663203655,473.9433300289326
10.870000000000001,393.9279764062929,81.29021385911656,475.2181902654095
10.88,394.8175196419525,81.6764810861965,476.494000728149
10.89,395.70797456161216,82.06274831327646,477.77072287488863
10.9,396.59933783462657,82.4490155403564,479.048353374983
10.91,397.4916327153566,82.83528276743635,480.32691548279297
10.92,398.3848749233161,83.2215499945163,481.6064249178324
10.93,399.2790682447509,83.61363016600919,482.8926984107601
10.94,400.1741797256997,84.00857342952636,484.182753155226
10.950000000000001,401.0702315730116,84.40351669304361,485.4737482660552
10.96,401.9671912251345,84.79845995656078,486.76565118169526
10.97,402.8650449520834,85.19340322007795,488.0584481721613
10.98,403.7638391369251,85.58834648359513,489.35218562052023
10.99,404.6636663373854,85.98328974711231,490.6469560844977
11.0,405.5643920155023,86.37823301062949,491.94262502613174
11.01,406.4660358282118,86.77317627414666,493.23921210235847
11.02,407.36859471292706,87.16811953766384,494.5367142505909
11.03,408.2720457480976,87.56947652031685,495.84152226841445
11.040000000000001,409.17641832689264,87.97399249896222,497.15041082585486
11.05,410.0816972065868,88.37850847760751,498.4602056841943
11.06,410.9878857986753,88.7830244562528,499.7709102549281
11.07,411.89500134143583,89.1875404348981,501.0825417763339
11.08,412.8030395962585,89.59205641354339,502.3950960098019
11.09,413.711970208989,89.99657239218868,503.70854260117767
11.1,414.6218077690913,90.40108837083397,505.02289613992525
11.11,415.5326052810667,90.80560434947927,506.338209630546
11.120000000000001,416.4443104109884,91.21012032812463,507.654430739113
11.13,417.35693665332036,91.62005047892576,508.9769871322461
11.14,418.27047810340827,92.03264731153499,510.3031254149432
11.15,419.185034532788,92.4452441441442,511.6302786769322
11.16,420.1005601992554,92.85784097675342,512.9584011760088
11.17,421.01730099366125,93.27043780936265,514.2877388030239
11.18,421.9350045792132,93.68303464197187,515.6180392211851
11.19,422.8536407600615,94.0956314745811,516.9492722346426
11.200000000000001,423.77316743697895,94.5082283071904,518.2813957441693
11.21,424.69359960939244,94.92082513979962,519.614424749192
11.22,425.61500728636463,95.33342197240884,520.9484292587734
11.23,426.5373246146457,95.75189135207911,522.2892159667248
11.24,427.46053331113677,96.17325318030184,523.6337864914386
11.25,428.3846308735771,96.59461500852457,524.9792458821017
11.26,429.3096250673017,97.01597683674731,526.325601904049
11.27,430.23555156468154,97.43733866497004,527.6728902296516
11.28,431.16238438365224,97.85870049319277,529.021084876845
11.290000000000001,432.09015674526125,98.28006232141557,530.3702190666768
11.3,433.01885953533287,98.70142414963831,531.7202836849712
11.31,433.94848003476847,99.12278597786104,533.0712660126295
11.32,434.87903173100455,99.54414780608377,534.4231795370883
11.33,435.8106048456403,99.97074033452958,535.7813451801699
11.34,436.74306258107146,100.39990917801065,537.1429717590821
11.35,437.6764686737318,100.82907802149171,538.5055466952235
11.36,438.61078250094965,101.25824686497278,539.8690293659224
11.370000000000001,439.5460042267532,101.68741570845391,541.2334199352072
11.38,440.4821612416247,102.11658455193498,542.5987457935596
11.39,441.419266325098,102.54575339541604,543.9650197205141
11.4,442.35728981960347,102.97492223889711,545.3322120585005
11.41,443.2962350584373,103.40409108237817,546.7003261408155
11.42,444.2361081587919,103.83325992585922,548.0693680846512
11.43,445.17689646096636,104.27011865645278,549.4470151174191
11.44,446.11866462452315,104.71076494338531,550.8294295679085
11.450000000000001,447.0613460719047,105.15141123031793,552.2127573022226
11.46,448.00490837876976,105.59205751725047,553.5969658960203
11.47,448.94935105395894,106.032703804183,554.982054858142
11.48,449.8947084940248,106.47335009111553,556.3680585851404
11.49,450.8410331039419,106.91399637804807,557.75502948199
11.5,451.78827591495906,107.3546426649806,559.1429185799396
11.51,452.7364172536763,107.79528895191314,560.5317062055894
11.52,453.6855873628675,108.23593523884567,561.9215226017131
11.53,454.6357447188557,108.68229793784585,563.3180426567016
11.540000000000001,455.58687661705403,109.13147618308838,564.7183528001424
11.55,456.5389847654859,109.58065442833083,566.1196391938167
11.56,457.49203205784806,110.02983267357327,567.5218647314214
11.57,458.44595809025407,110.47901091881572,568.9249690090697
11.58,459.4007794233484,110.92818916405817,570.3289685874066
11.59,460.3565732554424,111.37736740930062,571.733940664743
11.6,461.3132548711267,111.82654565454307,573.1398005256698
11.61,462.270813821944,112.27572389978552,574.5465377217295
11.620000000000001,463.22928787570936,112.72490214502804,575.9541900207374
11.63,464.18868434886474,113.17920158878225,577.367885937647
11.64,465.1490236040045,113.636023413893,578.7850470178976
11.65,466.1102390096477,114.09284523900375,580.2030842486515
11.66,467.07235893859485,114.54966706411449,581.6220260027094
11.67,468.0353981140626,115.00648888922524,583.0418870032879
11.68,468.9993223030263,115.46331071433599,584.4626330173624
11.69,469.96412115133086,115.92013253944674,585.8842536907775
11.700000000000001,470.9298003666304,116.37695436455756,587.306754731188
11.71,471.89649315504545,116.83377618966831,588.7302693447137
11.72,472.8646303643984,117.29059801477905,590.1552283791775
11.73,473.8336431253342,117.75161094540674,591.5852540707409
11.74,474.80353095994076,118.21468815188605,593.0182191118269
11.75,475.7743516066044,118.67776535836535,594.4521169649697
11.76,476.746072292398,119.14084256484466,595.8869148572427
11.77,477.7186855283337,119.60391977132397,597.3226052996577
11.78,478.69220503149813,120.06699697780329,598.7592020093014
11.790000000000001,479.66663955281314,120.53007418428267,600.1967137370958
11.8,480.6419471102389,120.99315139076198,601.6350985010009
11.81,481.61838312126997,121.45622859724129,603.0746117185113
11.82,482.59577773858035,121.91930580372059,604.515083542301
11.83,483.5740523249722,122.38943591777938,605.9634882427515
11.84,484.55319951418943,122.86303985198924,607.4162393661786
11.85,485.5332188321909,123.3366437861991,608.86986261839
11.86,486.51417056231554,123.81024772040897,610.3244182827245
11.870000000000001,487.49603878112106,124.2838516546189,611.77989043574
11.88,488.4787998240704,124.75745558882878,613.2362554128991
11.89,489.46260271099493,125.23105952303864,614.6936622340336
11.9,490.44732535696284,125.7046634572485,616.1519888142113
11.91,491.4329216406526,126.17826739145836,617.6111890321109
11.92,492.4194052922306,126.65187132566822,619.0712766178988
11.93,493.4067836598647,127.13114607519638,620.5379297350611
11.94,494.39503186274186,127.61321391286639,622.0082457756082
11.950000000000001,495.38414943059547,128.0952817505365,623.479431181132
11.96,496.37413589315787,128.5773495882065,624.9514854813643
11.97,497.3650337531221,129.0594174258765,626.4244511789985
11.98,498.35681398356303,129.5414852635465,627.8982992471095
11.99,499.34946194683886,130.0235531012165,629.3730150480553
12.0,500.3430393835053,130.5056209388865,630.8486603223918
12.01,501.33774399242765,130.9876887765565,632.3254327689841
12.02,502.3333234032336,131.46975661422653,633.8030800174602
12.030000000000001,503.3297804989019,131.95604326637977,635.2858237652817
12.040000000000001,504.32710434999086,132.44440784208436,636.7715121920752
12.05,505.32529448872134,132.93277241778895,638.2580669065103
12.06,506.3243898344584,133.42113699349355,639.745526827952
12.07,507.324358957234,133.90950156919814,641.2338605264322
12.08,508.32521088448783,134.3978661449027,642.7230770293905
12.09,509.3269791780566,134.8862307206073,644.2132098986639
12.1,510.3296494244665,135.3745952963119,645.7042447207784
12.11,511.3331877478806,135.8629598720165,647.196147619897
12.120000000000001,512.3376078185651,136.35132444772117,648.6889322662862
12.13,513.343013408717,136.84868959527907,650.191703003996
12.14,514.3492839967644,137.35048786031695,651.6997718570813
12.15,515.3564620736901,137.85228612535482,653.2087481990449
12.16,516.3645359218186,138.3540843903927,654.7186203122113
12.17,517.3735773577504,138.8558826554306,656.229460013181
12.18,518.383499628721,139.35768092046848,657.7411805491895
12.19,519.3942840048102,139.85947918550636,659.2537631903165
12.200000000000001,520.4060302203754,140.36127745054435,660.7673076709198
12.21,521.4186865356631,140.86307571558223,662.2817622512454
12.22,522.43220429285,141.3648739806201,663.7970782734701
12.23,523.4465980684864,141.8696670778222,665.3162651463086
12.24,524.4619426774742,142.37593524161264,666.8378779190868
12.25,525.4781759256532,142.8822034054031,668.3603793310563
12.26,526.495276513761,143.38847156919354,669.8837480829545
12.27,527.5132392961,143.894739732984,671.407979029084
12.280000000000001,528.5320614014568,144.4010078967745,672.9330692982312
12.290000000000001,529.5517922754223,144.90727606056495,674.4590683359872
12.3,530.5724069839742,145.4135442243554,675.9859512083297
12.31,531.5939487957892,145.91981238814583,677.513761183935
12.32,532.6163782118252,146.42608055193628,679.0424587637615
12.33,533.6397038252267,146.93827500742273,680.5779788326494
12.34,534.6639459113298,147.45338838269973,682.1173342940295
12.35,535.689276771141,147.96850175797672,683.6577785291176
12.36,536.7154668007722,148.48361513325372,685.1990819340259
12.370000000000001,537.7425610666282,148.9987285085308,686.741289575159
12.38,538.7705332213061,149.5138418838078,688.2843751051139
12.39,539.7994002441975,150.0289552590848,689.8283555032823
12.4,540.8291815289392,150.5440686343618,691.373250163301
12.41,541.8598695071776,151.0591820096388,692.9190515168164
12.42,542.8914473159699,151.57429538491579,694.4657427008857
12.43,543.9239340206661,152.09770908317418,696.0216431038403
12.44,544.9573332461664,152.62521100021442,697.5825442463808
12.450000000000001,545.9916435842199,153.15271291725475,699.1443565014747
12.46,547.0269404329157,153.680214834295,700.7071552672107
12.47,548.0631297600411,154.20771675133525,702.2708465113764
12.48,549.1001742463188,154.7352186683755,703.8353929146944
12.49,550.1380734393153,155.26272058541574,705.4007940247311
12.5,551.1768771385003,155.79022250245598,706.9670996409563
12.51,552.216677299691,156.31772441949622,708.5344017191873
12.52,553.2573706427577,156.84522633653646,710.1025969792942
12.530000000000001,554.2989306418965,157.37531958671866,711.6742502286152
12.540000000000001,555.3413854677058,157.9066891651647,713.2480746328705
12.55,556.3848295493518,158.4380587436107,714.8228882929625
12.56,557.4293006534713,158.96942832205673,716.398728975528
12.57,558.4747153220886,159.50079790050273,717.9755132225914
12.58,559.521043248818,160.03216747894876,719.5532107277668
12.59,560.5682245594861,160.56353705739477,721.1317616168809
12.6,561.6162588068157,161.0949066358408,722.7111654426565
12.61,562.66514554353,161.6262762142868,724.2914217578168
12.620000000000001,563.7148843223517,162.15764579273292,725.8725301150846
12.63,564.7654746960031,162.69424335665195,727.459718052655
12.64,565.8169644625236,163.23341589849056,729.0503803610142
12.65,566.869360973598,163.77258844032914,730.6419494139271
12.66,567.9226746179557,164.31176098216775,732.2344356001236
12.67,568.9768388095015,164.85093352400634,733.8277723335078
12.68,570.0318927365939,165.39010606584495,735.4219988024389
12.69,571.0878527366997,165.92927860768353,737.0171313443832
12.700000000000001,572.1446813433863,166.46845114952222,738.6131324929086
12.71,573.202359244967,167.0076236913608,740.2099829363278
12.72,574.26089434613,167.54679623319942,741.8076905793295
12.73,575.3202819287214,168.0930881331066,743.413370061828
12.74,576.3805175314137,168.64288658251024,745.023404113924
12.75,577.4416007091755,169.1926850319139,746.6342857410895
12.76,578.503531016975,169.74248348131755,748.2460144982925
12.77,579.56630800978,170.29228193072123,749.8585899405011
12.780000000000001,580.6299312425585,170.84208038012497,751.4720116226836
12.790000000000001,581.6944253197688,171.39187882952862,753.0863041492975
12.8,582.7597827878137,171.94167727893227,754.701460066746
12.81,583.8260419444614,172.49147572833593,756.3175176727973
12.82,584.8931459872849,173.04127417773958,757.9344201650244
12.83,585.9611280361357,173.59759244787205,759.5587204840078
12.84,587.0299640327554,174.15712197299032,761.1870860057458
12.85,588.0996437947765,174.7166514981086,762.8162952928851
12.86,589.1701668782433,175.27618102322688,764.4463479014702
12.870000000000001,590.2415328391992,175.83571054834525,766.0772433875444
12.88,591.3138227467306,176.39524007346353,767.709062820194
12.89,592.3870018775534,176.9547695985818,769.3417714761352
12.9,593.4610271968937,177.51429912370008,770.9753263205938
12.91,594.5358942522483,178.07382864881836,772.6097229010667
12.92,595.6116659759832,178.63335817393664,774.2450241499198
12.93,596.6882805102338,179.19765789257931,775.885938402813
12.94,597.7657357705245,179.76430710952508,777.5300428800497
12.950000000000001,598.8440313146122,180.33095632647093,779.1749876410831
12.96,599.9231667002522,180.89760554341666,780.8207722436689
12.97,601.003141485201,181.4642547603624,782.4673962455634
12.98,602.0839552272146,182.03090397730816,784.1148592045228
12.99,603.1656759292957,182.5975531942539,785.7632291235496
13.0,604.248265310003,183.16420241119962,787.4124677212027
13.01,605.3316927078729,183.7308516281454,789.0625443360183
13.02,606.4159576812267,184.29750084509112,790.7134585263178
13.030000000000001,607.5010597883854,184.86890382420927,792.3699636125947
13.040000000000001,608.5869985876705,185.44264820857632,794.0296467962468
13.05,609.6737736374023,186.0163925929434,795.6901662303457
13.06,610.7613844959021,186.59013697731044,797.3515214732125
13.07,611.8498307214907,187.1638813616775,799.0137120831682
13.08,612.9391420511508,187.73762574604456,800.6767677971955
13.09,614.0292887979459,188.31137013041163,802.3406589283576
13.1,615.1202974780549,188.88511451477868,804.0054119928336
13.11,616.2122103625389,189.45885889914575,805.6710692616847
13.120000000000001,617.3049976445733,190.0326032835129,807.3376009280862
13.13,618.3986216016791,190.61130508676044,809.0099266884396
13.14,619.4930965018291,191.1924486037849,810.685545105614
13.15,620.5884222050632,191.77359212080935,812.3620143258726
13.16,621.6845807240007,192.3547356378338,814.0393163618346
13.17,622.78161262956,192.93587915485827,815.7174917844183
13.18,623.8795099680476,193.51702267188273,817.3965326399303
13.19,624.9784076946145,194.09816618890721,819.0765738835216
13.200000000000001,626.0781811267493,194.67930970593176,820.757490832681
13.21,627.1787858684299,195.26045322295624,822.4392390913862
13.22,628.2803155808236,195.8415967399807,824.1219123208043
13.23,629.3827265472391,196.4279864107546,825.8107129579937
13.24,630.4859681370443,197.01696000800214,827.5029281450464
13.25,631.5900558917459,197.60593360524967,829.1959894969956
13.26,632.6951340632255,198.1949072024972,830.8900412657227
13.27,633.8010703435664,198.78388079974476,832.5849511433112
13.280000000000001,634.9078459041469,199.37285439699238,834.2807003011393
13.290000000000001,636.0160840158194,199.9618279942399,835.9779120100593
13.3,637.1254953711908,200.55080159148747,837.6762969626783
13.31,638.2358108607834,201.139775188735,839.3755860495185
13.32,639.3470556162875,201.72874878598253,841.07580440227
13.33,640.4594013567706,202.32728670146767,842.7866880582383
13.34,641.5726257245911,202.93053540056235,844.5031611251535
13.35,642.6867407587132,203.53378409965705,846.2205248583703
13.36,643.8016983653604,204.13703279875176,847.9387311641121
13.370000000000001,644.9175287762052,204.74028149784655,849.6578102740518
13.38,646.0341949364131,205.34353019694126,851.3777251333544
13.39,647.1516914348973,205.94677889603597,853.0984703309333
13.4,648.2700178426182,206.55002759513067,854.820045437749
13.41,649.389225795937,207.15327629422535,856.5425020901623
13.42,650.509345468482,207.75652499332006,858.265870461802
13.43,651.6303418769128,208.36135620853514,859.991698085448
13.44,652.752211623945,208.9669668719886,861.7191784959335
13.450000000000001,653.8749954384167,209.57257753544218,863.4475729738589
13.46,654.9986535682903,210.17818819889567,865.1768417671859
13.47,656.1232131899509,210.78379886234913,866.9070120523
13.48,657.2487498968425,211.38940952580262,868.6381594226451
13.49,658.3751548135477,211.99502018925608,870.3701750028038
13.5,659.5023879946307,212.60063085270957,872.1030188473403
13.51,660.6304490153008,213.20624151616303,873.8366905314638
13.52,661.7593374507671,213.81185217961652,875.5711896303836
13.530000000000001,662.8890833319387,214.42183459421108,877.3109179261497
13.540000000000001,664.0197294244389,215.0339702593675,879.0536996838064
13.55,665.1512196796151,215.64610592452394,880.797325604139
13.56,666.2835789447507,216.25824158968038,882.541820534431
13.57,667.4168467939879,216.8703772548368,884.2872240488248
13.58,668.5509581075179,217.48251291999324,886.0334710275112
13.59,669.6860281262246,218.09464858514968,887.7806767113743
13.6,670.8220325774704,218.7067842503061,889.5288168277765
13.61,671.9588627237979,219.31891991546254,891.2777826392604
13.620000000000001,673.0965181436833,219.93105558061907,893.0275737243023
13.63,674.2349984156012,220.55532413884492,894.7903225544462
13.64,675.3743031180286,221.18556859962732,896.5598717176559
13.65,676.51443182944,221.81581306040974,898.3302448898497
13.66,677.6553900526987,222.44605752119213,900.1014475738909
13.67,678.7972172711383,223.07630198197455,901.8735192531128
13.68,679.9399900414314,223.70654644275695,903.6465364841883
13.69,681.0835858339238,224.33679090353937,905.4203767374632
13.700000000000001,682.2280408979238,224.96703536432187,907.1950762622457
13.71,683.3733629205448,225.5972798251043,908.970642745649
13.72,684.5200068102715,226.2275242858867,910.7475310961582
13.73,685.6675498057494,226.85464796584967,912.5221977715992
13.74,686.8159237207909,227.48023454481202,914.2961582656029
13.75,687.9651245310755,228.1058211237744,916.0709456548499
13.76,689.1151476361207,228.73140770273676,917.8465553388575
13.77,690.2659926182226,229.35699428169912,919.6229868999218
13.780000000000001,691.4176590596772,229.98258086066159,921.4002399203389
13.790000000000001,692.5701465427804,230.60816743962394,923.1783139824043
13.8,693.7234546498285,231.23375401858632,924.9572086684148
13.81,694.8776064879856,231.85934059754868,926.7369470855343
13.82,696.0325908199527,232.48492717651104,928.5175179964638
13.83,697.188394679944,233.1223307909159,930.31072547086
13.84,698.3450176505114,233.76555473621036,932.1105723867217
13.85,699.502490978491,234.4087786815048,933.9112696599958
13.86,700.6607932046875,235.05200262679926,935.7127958314868
13.870000000000001,701.819913472533,235.69522657209382,937.5151400446268
13.88,702.9798513648764,236.33845051738828,939.3183018822647
13.89,704.1406064645658,236.98167446268272,941.1222809272485
13.9,705.3022552534313,237.62489840797718,942.9271536614085
13.91,706.4647833180327,238.26812235327162,944.7329056713043
13.92,707.628137616225,238.9113462985661,946.539483914791
13.93,708.7923080825942,239.55627678183978,948.348584864434
13.94,709.957354461467,240.20204779874507,950.1594022602121
13.950000000000001,711.123219500936,240.84781881565044,951.9710383165864
13.96,712.2898997353205,241.49358983255573,953.7834895678762
13.97,713.4573947489066,242.139360849461,955.5967555983676
13.98,714.6257041259806,242.78513186636627,957.4108359923468
13.99,715.7948274508284,243.43090288327156,959.2257303340999
14.0,716.9647643077354,244.07667390017684,961.0414382079123
14.01,718.1355142809881,244.7224449170821,962.8579591980701
14.02,719.3070769548721,245.3682159339874,964.6752928888594
14.030000000000001,720.4794519136732,246.020689905518,966.5001418191912
14.040000000000001,721.6526387416768,246.67646533231164,968.3291040739884
14.05,722.8266370231688,247.33224075910528,970.1588777822741
14.06,724.0014463424346,247.9880161858989,971.9894625283335
14.07,725.1772381949786,248.64379161269255,973.8210298076712
14.08,726.3538715567413,249.2995670394862,975.6534385962275
14.09,727.5313153441177,249.95534246627983,977.4866578103976
14.1,728.7095977899891,250.61111789307347,979.3207156830625
14.11,729.8886914147417,251.2668933198671,981.1555847346089
14.120000000000001,731.068594351253,251.9226687466609,982.9912630979138
14.13,732.2493601831069,252.58615357371005,984.8355137568169
14.14,733.4310896873108,253.25343556804927,986.6845252553601
14.15,734.6136827758593,253.9207175623885,988.5344003382478
14.16,735.7971174653873,254.5879995567277,990.385117022115
14.17,736.9813776557735,255.25528155106693,992.2366592068404
14.18,738.1664466949493,255.92256354540615,994.0890102403555
14.19,739.3523873527579,256.5898455397454,995.9422328925033
14.200000000000001,740.539201336153,257.2571275340847,997.7963288702377
14.21,741.7268225662891,257.92440952842395,999.6512320947131
14.22,742.9152506307547,258.59169152276314,1001.5069421535179
14.23,744.1044851171384,259.25832551145766,1003.3628106285961
14.24,745.2946735575445,259.9246403331929,1005.2193138907373
14.25,746.4857697877352,260.59095515492805,1007.0767249426633
14.26,747.6776721797213,261.2572699766633,1008.9349421563845
14.27,748.8714259126847,261.92358479839845,1010.7950107110831
14.280000000000001,750.066050551486,262.5898996201338,1012.6559501716198
14.290000000000001,751.2615354588554,263.25621444186896,1014.5177499007243
14.3,752.4578920954706,263.9225292636042,1016.3804213590747
14.31,753.655126855123,264.58884408533936,1018.2439709404623
14.32,754.8531694351499,265.2551589070746,1020.1083283422245
14.33,756.0520566771797,265.9292534279205,1021.9813101051002
14.34,757.2517710441053,266.6071797408658,1023.8589507849711
14.35,758.4524162031701,267.28510605381103,1025.737522256981
14.36,759.6541179287717,267.9630323667563,1027.617150295528
14.370000000000001,760.8568683454481,268.6409586797017,1029.49782702515
14.38,762.0604384475794,269.318884992647,1031.3793234402265
14.39,763.2648159014484,269.99681130559225,1033.2616272070406
14.4,764.4700003040982,270.6747376185375,1035.1447379226356
14.41,765.6759912525714,271.35266393148277,1037.028655184054
14.42,766.8827883439118,272.030590244428,1038.9133785883398
14.43,768.0904319193645,272.7168938894032,1040.8073258087677
14.44,769.2991004040729,273.40732368299007,1042.706424087063
14.450000000000001,770.5087075746816,274.0977534765771,1044.6064610512587
14.46,771.719154208658,274.788183270164,1046.507337478822
14.47,772.9304445322493,275.47861306375086,1048.4090575960001
14.48,774.1425865524621,276.1690428573378,1050.3116294098
14.49,775.3555337993079,276.85947265092466,1052.2150064502325
14.5,776.569476798736,277.5499024445116,1054.1193792432475
14.51,777.7843095990353,278.24033223809846,1056.0246418371337
14.52,778.9999475042238,278.93076203168533,1057.930709535909
14.530000000000001,780.2163901156136,279.620253235302,1059.8366433509157
14.540000000000001,781.4336370345163,280.30928214833614,1061.7429191828523
14.55,782.6516878622443,280.99831106137026,1063.6499989236145
14.56,783.8710188662141,281.6873399744044,1065.5583588406184
14.57,785.0911967415499,282.3763688874385,1067.4675656289883
14.58,786.3122323069131,283.0653978004726,1069.3776301073858
14.59,787.5341529310035,283.75442671350675,1071.2885796445103
14.6,788.756877654153,284.4434556265409,1073.200333280694
14.61,789.980442268183,285.13248453957505,1075.112926807758
14.620000000000001,791.2048223294479,285.8215134526093,1077.0263357820572
14.63,792.4300055115925,286.5247373915715,1078.954742903164
14.64,793.6559914190224,287.23495291046834,1080.8909443294906
14.65,794.8827796561435,287.9451684293652,1082.8279480855088
14.66,796.1103698273618,288.6553839482621,1084.7657537756238
14.67,797.3387615370827,289.365599467159,1086.7043610042417
14.68,798.5680880491409,290.0758149860559,1088.6439030351967
14.69,799.7983199089383,290.78603050495275,1090.5843504138911
14.700000000000001,801.0293529182208,291.4962460238498,1092.5255989420705
14.71,802.261186682405,292.2064615427467,1094.4676482251516
14.72,803.4938759511468,292.91667706164355,1096.4105530127904
14.73,804.7274506337357,293.6304732985949,1098.3579239323306
14.74,805.9618254369426,294.3460331727969,1100.3078586097395
14.75,807.1969999669884,295.06159304699895,1102.2585930139874
14.76,808.4329861588031,295.7771529212009,1104.210139080004
14.77,809.6697798059555,296.49271279540295,1106.1624926013585
